group,taxon_a,taxon_b,density_overlap,density_overlap_rarefaction_p025,density_overlap_rarefaction_p975,wasserstein_w2,wasserstein_w2_rarefaction_p025,wasserstein_w2_rarefaction_p975,centroid_distance,centroid_distance_rarefaction_p025,centroid_distance_rarefaction_p975,centred_w2,centred_w2_rarefaction_p025,centred_w2_rarefaction_p975,centred_share_w2_squared
orientation,Cirsium brevistylum,Cirsium rivulare,0.7717259849300147,0.6484053421467437,0.8563299821790387,0.7010344891663125,0.48553248690141737,1.0519398802094828,0.6075196706797557,0.43314030847021434,0.9737769164467135,0.3487321686144053,0.21274206485731567,0.46905147622920235,0.2250793970244681
orientation,Cirsium brevistylum,Cirsium scariosum,0.8891140242899127,0.8114088734414288,0.9465735281485909,0.32188618478983944,0.13217914001585182,0.5456489486192957,0.2517408767001177,0.027281177456542335,0.46632936907937855,0.19869630964705423,0.11636319293471108,0.28246148810555755,0.5010831185216548
orientation,Cirsium brevistylum,Cirsium serratuloides,0.8267100183819187,0.7473826636622072,0.8738672872198984,0.5438560356867517,0.38177865142274464,0.7604460390624137,0.479570431572526,0.3289818045649564,0.6772703773374095,0.25579556810504156,0.1672875130352606,0.3717641783643179,0.2293960734234291
orientation,Cirsium brevistylum,Cirsium serrulatum,0.8087361374238855,0.6912905536297691,0.8961559154205424,0.592111695527131,0.2950527151687835,0.9019852041127078,0.4818678786806412,0.1471326681675534,0.7977196471125199,0.3212702281784992,0.1566123142856389,0.41603095061304496,0.28623024920188334
orientation,Cirsium brevistylum,Cirsium spinosissimum,0.8967152826444942,0.8080162940746968,0.9591124619554796,0.24027358003304056,0.13226017651983077,0.46622649800524824,0.08149034658974812,0.004307345743081833,0.35389989077053063,0.21554109072893554,0.11541121660780448,0.3341075747068046,0.8380508149525361
orientation,Cirsium brevistylum,Cirsium subcoriaceum,0.8350528968309179,0.7761083765948011,0.9221264761597178,0.4191703752750855,0.20885773929069829,0.5738588060675474,0.2152391406550836,0.022288805408837258,0.42116641989968195,0.33207607394487737,0.15368503189623123,0.4362523168637293,0.7357715968331482
orientation,Cirsium brevistylum,Cirsium texanum,0.8629379468396757,0.7531196005775044,0.9269674245084589,0.3769108746497797,0.23119878043798642,0.6735511683258139,0.23051470865331747,0.0733009821872855,0.5741998843690115,0.2658899776004304,0.1595800166619012,0.4550751382579255,0.5372770259084063
orientation,Cirsium brevistylum,Cirsium tuberosum,0.7250946060909789,0.6503148923798472,0.7750316519377968,0.8272528873732214,0.6652470816311655,1.044913714306846,0.7259370851366709,0.5854946397133752,0.9539392618284535,0.36857436583696324,0.24639067809667792,0.498708713618965,0.1911021173770034
orientation,Cirsium brevistylum,Cirsium ukranicum,0.7026085968352732,0.6225004549559595,0.7656622879985052,0.8511286427199871,0.6795252827020263,1.053618093555921,0.707400224555675,0.5563461300264446,0.9299824106429403,0.46400779581139845,0.33759929743791256,0.6143506876387588,0.31428502664768665
orientation,Cirsium brevistylum,Cirsium undulatum,0.8294264568840561,0.7590321614173445,0.8884500411197166,0.5517014592182905,0.35496477155750883,0.7315446170499039,0.45456700568161634,0.24923034748382805,0.6155534411092727,0.28991713911622036,0.19706740802108566,0.4220559126357393,0.2953948812920225
orientation,Cirsium brevistylum,Cirsium vulgare,0.8694950609103128,0.7757098743373461,0.9363876420131771,0.3857422086292001,0.18811057788535482,0.6338308213422723,0.24572049040692637,0.07538279526422029,0.5676172152280945,0.2649861505960118,0.12936934126563104,0.3875874729381124,0.4732726726473991
orientation,Cirsium brevistylum,Cirsium wheeleri,0.8702423575349063,0.8052903920876215,0.9314727809701638,0.36562690004272996,0.2101729173343933,0.528729043602332,0.23923769570764386,0.08718255884441173,0.4489484757001755,0.26225586356981323,0.18026763709901875,0.3649012536507561,0.5541317198986704
orientation,Cirsium canescens,Cirsium canum,0.9073978633149014,0.8453089152748386,0.9577342917736293,0.23144107687114307,0.14422465207963786,0.3239289391994046,0.0570934079241886,0.01356739654659953,0.25332810537400563,0.2155223523233882,0.13166242046607138,0.2939812813518946,0.9420191224520582
orientation,Cirsium canescens,Cirsium carolinianum,0.8739868495014252,0.7717493257868443,0.9390998309962346,0.34053530860293757,0.15732327467140564,0.5775400782191418,0.25325022520123286,0.04757824253052153,0.528649007560109,0.20165685033109781,0.13574956305679034,0.29588218389840476,0.3961772844802308
orientation,Cirsium canescens,Cirsium ciliatum,0.9108406429915439,0.8494758326147329,0.9542239488308912,0.2748303793453798,0.15836601589148636,0.4289522417709275,0.15844099006677653,0.012326500854918748,0.3489023227876746,0.196561473935555,0.145998914026139,0.3211998075327345,0.646868340171686
orientation,Cirsium canescens,Cirsium cymosum,0.8501303100665335,0.748175555994847,0.9162688352789062,0.4632704844663031,0.23932622890076222,0.7571939464719121,0.38723841556722716,0.19150645600801008,0.7061336991475072,0.22401934541791899,0.11968172216344959,0.34902831358369485,0.2105563247768477
orientation,Cirsium canescens,Cirsium discolor,0.8632388673791742,0.8083825646997259,0.936052278082836,0.3547107591541738,0.19361680687025243,0.5358783775163447,0.29525857805810596,0.026815533682726805,0.45963039719047605,0.19749501090917776,0.13647417901233164,0.3267137889223416,0.34431991985076016
orientation,Cirsium canescens,Cirsium dissectum,0.8575820244791096,0.7607870396824529,0.9379439150668956,0.32968291955082396,0.18378795406562104,0.5425098883033143,0.2140123937936107,0.02201135574615011,0.49826240203072825,0.19267571261447286,0.12936408459414686,0.32781119419435256,0.4211426159639148
orientation,Cirsium canescens,Cirsium drummondii,0.9372617020129488,0.8517140867254842,0.9672086981200972,0.2069488641903645,0.121063445494508,0.3624971524006401,0.06591316906033948,0.006913473859828175,0.30331606636496705,0.17688112219211782,0.10204256141538652,0.27727565603691884,0.8040776841978927
orientation,Cirsium canescens,Cirsium echinus,0.8533490948516451,0.7872718030510858,0.8854650728611989,0.5289721566442027,0.35947939222576747,0.6856216377846953,0.3805495945593077,0.274675088847635,0.5861867696718704,0.314569074449237,0.22980477716987924,0.4197312990855888,0.3731733125861707
orientation,Cirsium canescens,Cirsium edule,0.8027272547506228,0.7380333899894478,0.8824439681313894,0.5726138071270059,0.377707966578837,0.791509856567229,0.5102080287258242,0.33208262462301996,0.7579896174915718,0.2254377852871806,0.13146890161823727,0.34693164865541376,0.162852894831792
orientation,Cirsium canescens,Cirsium ehrenbergii,0.7578430194920283,0.6886796405272347,0.8208675992078865,0.6702355769474413,0.5078157832027941,0.8478109129261892,0.6303818764501792,0.4747804388040712,0.8111259239379232,0.22370750062585953,0.15425459600004238,0.29217789619755646,0.11083424298267985
orientation,Cirsium canescens,Cirsium erisithales,0.5639750844262561,0.4571943493904919,0.647285526218911,1.23232468202033,1.0103265071408316,1.494482363859603,1.1698086189075703,0.9426491258897087,1.438700741541727,0.37117490794690833,0.25368369449662787,0.4891329289079377,0.0811513230855766
orientation,Cirsium canescens,Cirsium esculentum,0.8331951462095402,0.6794244670167927,0.9186972076547656,0.416376358279373,0.2651772409317847,0.7597211960130678,0.34849025764691366,0.15273975238604742,0.6750321561879927,0.22471207795175607,0.17833274757202722,0.37191110429293694,0.28959309628004304
orientation,Cirsium canescens,Cirsium filipendulum,0.9188561649543039,0.8680091131956844,0.9567641573317724,0.23956750386682835,0.12896938255252047,0.39753564111654877,0.08651165965116925,0.0070731919883588856,0.2750236992217938,0.18929967491677818,0.12849734969020044,0.3034800151610117,0.8465563513932275
orientation,Cirsium canescens,Cirsium flodmanii,0.8625343880424698,0.7703292666971481,0.9390584001843145,0.3078020189942192,0.16621511691439741,0.4474119266322856,0.16323195631921059,0.01112606273939486,0.2826670760721797,0.24774272041025436,0.12675221260267286,0.379910757065159,0.6961334583023142
orientation,Cirsium canescens,Cirsium helenioides,0.8973259505195472,0.8455822438083644,0.9520739372653787,0.2906400918174654,0.16317165388893903,0.5456549948826421,0.13217642894351356,0.016414720113497757,0.4086994306204555,0.2524029234380324,0.13144214080656075,0.41076904606834275,0.7026340475105886
orientation,Cirsium canescens,Cirsium heterophyllum,0.8998097958083695,0.8108675131904124,0.9595956953929122,0.24815948574724905,0.12350629416999714,0.4521772888102206,0.07560083202000188,0.0037841285380604277,0.3451129004207076,0.21457616713835942,0.1200838717740024,0.3951110827337654,0.8838902831139155
orientation,Cirsium canescens,Cirsium hookerianum,0.782311688866689,0.6910791339854322,0.8469600114986254,0.5027981267406881,0.35372373350036584,0.754139664379741,0.43388620800610256,0.29322151772884203,0.6974831939866991,0.24535224081846307,0.18398886310150445,0.33793887902078346,0.229203046706284
orientation,Cirsium canescens,Cirsium horridulum,0.8620050326550064,0.7362912131295609,0.9339199315484398,0.4121976076326599,0.19724546837745413,0.6366500863794619,0.29776158427029487,0.01999603288059346,0.5605313676119763,0.25692394479176106,0.16581341567671284,0.3663088669502966,0.42157829654751794
orientation,Cirsium canescens,Cirsium japonicum,0.8311057348630211,0.7066358813854545,0.9086389223531219,0.47220281615306664,0.2275090084026765,0.7616979772126873,0.4283099815525787,0.10673431268305711,0.7177438164667883,0.23015145887955546,0.16092749942246012,0.3567634152066366,0.21131934181528628
orientation,Cirsium canescens,Cirsium kamtschaticum,0.7295734711129127,0.6629472158230781,0.7964767474540664,0.8072663289849331,0.5907374648812945,0.9532455037535148,0.7349712120429001,0.4684725227692392,0.8815563268530038,0.37455872081106945,0.2801469410327105,0.5070664976508322,0.22392995362243182
orientation,Cirsium canescens,Cirsium mexicanum,0.8747474046192983,0.7556916924281637,0.935391837762594,0.4107581829972385,0.18153348106208778,0.7555051311158406,0.28883870091385233,0.033572157587180886,0.6675220939339572,0.2734372871755354,0.1573291584260728,0.3909787476214998,0.4040878921431402
orientation,Cirsium canescens,Cirsium monspessulanum,0.8867323009876518,0.8162566526913878,0.9425137210430321,0.33372124664506525,0.16646411942282677,0.5519351113477273,0.22218748305442038,0.018944288448152987,0.4227504675981697,0.23422047047308972,0.1356298991267775,0.3829124238826057,0.5592463206786971
orientation,Cirsium canescens,Cirsium muticum,0.9039446052173656,0.8491437478333268,0.9595526043997744,0.2733577157259418,0.1486077102258389,0.42174848832287165,0.13314302712635065,0.025148698689207306,0.3094704231878582,0.21448218088532855,0.13387221308932112,0.3184785463315097,0.7151607668455193
orientation,Cirsium canescens,Cirsium neomexicanum,0.7946162756439131,0.681398151539759,0.9279340253040226,0.49188552893250903,0.2180214221795088,0.7925933316085385,0.4304087457186811,0.17010005880518964,0.7415289164492831,0.2328320238833036,0.14659989627625186,0.29599355931274773,0.22642982052675828
orientation,Cirsium canescens,Cirsium nuttallii,0.9003163115523795,0.8168355629657171,0.9561363844318412,0.2854019790189993,0.16347224920091238,0.5195886590068806,0.20541951198917463,0.00979350617123457,0.42267613382971153,0.21333361077391322,0.12360906908079683,0.35287661453665237,0.5362395586264816
orientation,Cirsium canescens,Cirsium obvallatum,0.7894992214157706,0.7152240731727265,0.857040117345946,0.5493601923258571,0.33614062033188424,0.761441435728452,0.46049066731292065,0.26880196187637034,0.6565018096477109,0.2720507279812201,0.183033550477678,0.4005190208198506,0.2583430178751509
orientation,Cirsium canescens,Cirsium occidentale,0.8948242824976844,0.8240071013637215,0.9497979302743522,0.26410165684292275,0.16853372732764796,0.4806214631996028,0.09040385225826873,0.010954189236581558,0.33214039620592467,0.24264351680961269,0.12714705355190736,0.38203037446421517,0.8772796581486151
orientation,Cirsium canescens,Cirsium ochrocentrum,0.9070706057710166,0.8445257213269448,0.9489858024190607,0.2917077803307235,0.14976708036626418,0.5052132541099758,0.15584181767355376,0.0050422192617223865,0.3884347096744178,0.21416482105261986,0.12390888802587091,0.35579704066534407,0.6635168644667897
orientation,Cirsium canescens,Cirsium oleraceum,0.8085517851805624,0.7270024368946212,0.9195710345296149,0.567589904532406,0.2627211929522295,0.790933795915709,0.46864238267622715,0.15020862823677497,0.6836343755669821,0.2856664803495645,0.17858964044696843,0.4302666864484024,0.3290044098321111
orientation,Cirsium canescens,Cirsium palustre,0.8819109048066249,0.7847040991110924,0.9466283506570454,0.33691764068079977,0.15950152872103263,0.6217426592369095,0.2456793592755655,0.012800631646127885,0.5455940864177311,0.22840893856522895,0.13735371152946968,0.37523544501455147,0.5123092402297172
orientation,Cirsium canescens,Cirsium pannonicum,0.7857396102476617,0.7228796807164359,0.8678987510958998,0.438482980620305,0.29800122385851524,0.5729311724584091,0.30332064812445375,0.09221097348683036,0.5017281224006038,0.2904480197596215,0.16677749798494584,0.4227370173700757,0.4145488541377872
orientation,Cirsium canescens,Cirsium parryi,0.8989434510526281,0.8440379399527327,0.9404268886580004,0.26260859173771145,0.20459887238573116,0.3572281377031373,0.11097581285822587,0.014939899127929486,0.2740085340294817,0.21407050094891578,0.16081531262715504,0.2911826586668203,0.7765166055186166
orientation,Cirsium canescens,Cirsium pumilum,0.904231401718652,0.8361585346184387,0.9573564259548359,0.26550920479879214,0.1627435716761186,0.36235871569243605,0.11669440066109102,0.010456206147803042,0.28558415809323956,0.21654290553971114,0.10026587600704273,0.32359545370300175,0.7756103652505363
orientation,Cirsium canescens,Cirsium repandum,0.8550089298986805,0.7976429303572287,0.9104183159899857,0.3524662731378502,0.23052605012135877,0.5119346165376291,0.21139852270558435,0.08671536234569455,0.4202366563298897,0.26531797537006235,0.1886348650328668,0.37160159068346055,0.6054597803257129
orientation,Cirsium canescens,Cirsium rhaphilepis,0.9221311893416111,0.8380622234843305,0.9491090077434162,0.21636334308955923,0.14589092899636907,0.3390215625383381,0.08491029698587645,0.01055002921839721,0.22937479375717063,0.19823621648835588,0.12971456805718654,0.3355122576175389,0.8292319569661487
orientation,Cirsium canescens,Cirsium rivulare,0.9057072227298929,0.8191886911430805,0.9618591267208352,0.2457108963255693,0.16736054944152273,0.4606253667974307,0.1413476419073951,0.015119209902530099,0.3228280070599009,0.20325112674490303,0.11663461491656009,0.3332873056437506,0.6760783396360703
orientation,Cirsium canescens,Cirsium scariosum,0.8405317254414992,0.7491807438891394,0.9401031908042554,0.4926080907037781,0.19292508007004752,0.7257154128197607,0.35944146589528636,0.05153895388895711,0.6003454729715773,0.30851198306185906,0.17037939227368143,0.5049985724186825,0.43338497269938286
orientation,Cirsium canescens,Cirsium serratuloides,0.9256766460267974,0.8607601194770432,0.9549486106235836,0.21209535933783724,0.14091098958363565,0.37421910356488036,0.1104487266962062,0.0019335795230821422,0.257403971955555,0.19725712717755153,0.11781806081658965,0.307924991887493,0.8313227788748441
orientation,Cirsium canescens,Cirsium serrulatum,0.9211294934690774,0.8376506763421049,0.9650074435707856,0.21133194555643453,0.13267238129148276,0.49721504691389545,0.10386533779879023,0.010228042253239311,0.3732467560169285,0.18032777573486347,0.11477978327733082,0.2658626412205498,0.7573600868381629
orientation,Cirsium canescens,Cirsium spinosissimum,0.7546874582448154,0.6565375925399357,0.8375542542870742,0.6318756054667173,0.4510667505670159,0.930035011391448,0.5633516354863899,0.35481847087457585,0.8469704460158034,0.3288294739566669,0.2083900114141044,0.410004746331344,0.21576756610689896
orientation,Cirsium canescens,Cirsium subcoriaceum,0.8421785366669766,0.7672052714996465,0.9163448820454636,0.38722724590387003,0.2527355572868087,0.6182855220254838,0.33331284439358677,0.15220352392034456,0.5657555986403285,0.19800095745338708,0.15448146995061954,0.31670917596918285,0.2865453497382676
orientation,Cirsium canescens,Cirsium texanum,0.8499186033334005,0.7383833535476825,0.9320372195236032,0.3765984677544699,0.18923116788700625,0.6412592636893013,0.3054588576127586,0.06237174510537604,0.5874636195568781,0.2207513594930797,0.14764086597261253,0.3146913587108668,0.3514673061553427
orientation,Cirsium canescens,Cirsium tuberosum,0.8972104752786165,0.8213897284185839,0.9417968677842182,0.28301177775369635,0.16613011387585616,0.40702607306729577,0.23063919348924755,0.043224172872518306,0.3571398284121715,0.1755262332659816,0.09398259069645003,0.21598229190452362,0.3328640434864947
orientation,Cirsium canescens,Cirsium ukranicum,0.8872738278215883,0.8231914956021901,0.9398169062820092,0.3157962951766459,0.17930221457582188,0.48762608637623156,0.20665816646771054,0.010203511725725317,0.3659170160216389,0.21696352980822192,0.16381794982513506,0.36870889343680313,0.5777695550617403
orientation,Cirsium canescens,Cirsium undulatum,0.8971006734825138,0.8299189344739919,0.9464731834431928,0.27551655668685604,0.16210810424742225,0.4697559041800763,0.11189849659591498,0.013013294129780426,0.4085238700572475,0.2171396382432682,0.1433892218572155,0.33833575609466965,0.7224533942735712
orientation,Cirsium canescens,Cirsium vulgare,0.8822737991886923,0.792285424095729,0.9383952483850836,0.39150400595326096,0.1873894287834004,0.6603237018434276,0.27519029511385495,0.03613934582205654,0.5753320597595909,0.23854936439798316,0.1451569823374275,0.445627459182236,0.4495670405772635
orientation,Cirsium canescens,Cirsium wheeleri,0.8527883810149639,0.7989637815337518,0.8990669126381307,0.3555715631861006,0.2694072457093326,0.5003750760162883,0.2692746204013515,0.16345388031592498,0.4648867113084776,0.21048737216699626,0.15957776571547522,0.27425325101569187,0.37795088811808963
orientation,Cirsium canum,Cirsium carolinianum,0.854008467497523,0.7657436181543353,0.9185390316974258,0.33135922532742546,0.18904086717383492,0.5579512926732487,0.25882357467297906,0.058774241037766094,0.5322249159507708,0.21287030254681827,0.1481861869022384,0.33998040076628755,0.44057085710965405
orientation,Cirsium canum,Cirsium ciliatum,0.9237529744818546,0.8540540878640812,0.9561819363817634,0.23249627279900134,0.14227166460783228,0.42431830963340006,0.12847593067954505,0.021171294746353226,0.3671906508685092,0.17863122429069694,0.09735321677810713,0.290657676524896,0.6626930162882723
orientation,Cirsium canum,Cirsium cymosum,0.8392034832524493,0.7751595741799625,0.9119019049838685,0.4663878174326746,0.26455024628986595,0.6730648642260145,0.4101587045982328,0.17559374168260106,0.6074503218797163,0.24040624283564963,0.15603525820174644,0.32828497149878094,0.2358916912131878
orientation,Cirsium canum,Cirsium discolor,0.8656644556330793,0.7862518323065716,0.9236241584110697,0.3553817906260768,0.21985513394982195,0.5514132942578921,0.27134803177462763,0.07576261694599225,0.515781070852484,0.20741156080127138,0.10905369576343357,0.35048622012421854,0.34455275053387646
orientation,Cirsium canum,Cirsium dissectum,0.8540247784931558,0.7684742143830525,0.9337624306635207,0.36604326709796975,0.1792259797395653,0.5617095100097343,0.239546205985741,0.06363092577546799,0.4524169768975952,0.2660025580023484,0.1607820657829573,0.36128374258106105,0.5353876251244106
orientation,Cirsium canum,Cirsium drummondii,0.9341875579249579,0.8627557452450761,0.9730345283465672,0.19936717474557064,0.096373933749019,0.307772720281706,0.0641815419603472,0.009505103721535027,0.24318076843191128,0.1746386879666494,0.09224823720504706,0.24885592928672517,0.8480376294663441
orientation,Cirsium canum,Cirsium echinus,0.8404158620208648,0.8002993061266827,0.8765760094851646,0.5053484718655408,0.3953138673522891,0.637789810327434,0.4016512984455631,0.2807271035031013,0.5710895454710516,0.29006772140912906,0.22873134696765177,0.3691567081895391,0.337880629505131
orientation,Cirsium canum,Cirsium edule,0.8036701720323792,0.7356383248499554,0.8769963723530746,0.5635975477914283,0.3631310986139534,0.7401267478821177,0.5300093438586694,0.2939097616508077,0.7126657523606756,0.2084372618677121,0.11947481220705665,0.31908908396800223,0.13534182430067426
orientation,Cirsium canum,Cirsium ehrenbergii,0.7648425350281525,0.7009852475734331,0.8628074469711389,0.6566837218630647,0.46456647463705164,0.8113668353305571,0.6264873680609069,0.403119084924248,0.7654443888209181,0.21813275018660547,0.14357597508085485,0.27882077263369354,0.09775495187772618
orientation,Cirsium canum,Cirsium erisithales,0.5910557091974056,0.4859916596938036,0.6647350337583956,1.236132173420501,0.9972208782566819,1.5051784642640036,1.192116854627779,0.9520595951973916,1.4649273859312137,0.31932434033416673,0.21103173822035043,0.4364633854804499,0.06439387173155267
orientation,Cirsium canum,Cirsium esculentum,0.8511556969507857,0.691793059841538,0.9259658129871718,0.4090172687475787,0.19924937952213423,0.6852285068479825,0.34488283276485265,0.12231641580456133,0.6277827007110666,0.22480514245258099,0.1488785709027022,0.3255209097739543,0.28761448862483124
orientation,Cirsium canum,Cirsium filipendulum,0.9211357542917193,0.880851187352112,0.955402998974134,0.20899274678893928,0.16545575931257311,0.3133538134606498,0.1262924298595245,0.005421721407257367,0.22440241960460833,0.18116115443423325,0.11937405272808514,0.2523831145562216,0.653414390664457
orientation,Cirsium canum,Cirsium flodmanii,0.875307587201809,0.8166629385271846,0.9503334604155439,0.3104051949498372,0.14504816355484418,0.3912075160262503,0.1508632116377265,0.03810514394921773,0.30303599787535895,0.26056300935600146,0.13445749794512757,0.3570352955504374,0.7487821724147353
orientation,Cirsium canum,Cirsium helenioides,0.8948451157917333,0.828161093402656,0.9452010374459077,0.2795303293810862,0.16769279870939185,0.5450825144114796,0.09253367468071032,0.012499034994144289,0.3875824944633421,0.2582724441871302,0.13560342150293542,0.3879339834299757,0.8453774993074241
orientation,Cirsium canum,Cirsium heterophyllum,0.8917397134593645,0.824858105486392,0.9499978102781065,0.28161243796964214,0.16088989472641432,0.4442091505084144,0.10662559289029006,0.008414807890631718,0.3693931453947137,0.24177597359418918,0.1376461421352135,0.3625996991624325,0.8655971349393845
orientation,Cirsium canum,Cirsium hookerianum,0.8109373897185579,0.7140020178424499,0.8560447201660644,0.5174940259988792,0.37440702845158064,0.6978015255365828,0.46696752478236814,0.319433131420573,0.6556494205074325,0.2309683299984806,0.15751784597311516,0.3209059455853172,0.1963400564431799
orientation,Cirsium canum,Cirsium horridulum,0.8879451080615316,0.7767609098232925,0.9468711672628898,0.33286391773083135,0.18249202650493257,0.6013285068581565,0.26044137350321406,0.07036699288311543,0.5417423778882557,0.21802137876773825,0.13077306805331002,0.34503464688448604,0.4044489483024799
orientation,Cirsium canum,Cirsium japonicum,0.8213175351981479,0.7419414494244743,0.8858609525304036,0.4457186052021067,0.28829873521803645,0.7071703565082107,0.4149109825384809,0.19198493386526883,0.6667852986082524,0.20387064219500373,0.15847733789181281,0.2636880333254945,0.20074161465257884
orientation,Cirsium canum,Cirsium kamtschaticum,0.7559702838428666,0.6854832320298284,0.7999568821401392,0.7549900504899839,0.6264366145103799,0.9320493387507991,0.6906557314334555,0.5099230048508032,0.8735965156061566,0.3288322916141101,0.24588823178003608,0.4020305926486101,0.18292595539764372
orientation,Cirsium canum,Cirsium mexicanum,0.8659141284756632,0.7598114666029311,0.9393597352771409,0.4308749522450463,0.21824455805029613,0.7242581227573711,0.29568981666730565,0.08461075481581254,0.6657627370034662,0.23333689294451213,0.16944144398670696,0.3509674826565058,0.4279026756304377
orientation,Cirsium canum,Cirsium monspessulanum,0.9106284678285221,0.8466509575768586,0.9492871683406817,0.29361853424408124,0.19044802297251867,0.4913567723643967,0.21144980505972366,0.021596612602050955,0.40484699167193466,0.19789519487559873,0.11109161906376548,0.35673719439793755,0.46817054730112206
orientation,Cirsium canum,Cirsium muticum,0.9088781801290421,0.835119370273198,0.954666699099863,0.25355262046170024,0.15186732888900695,0.3708235072738927,0.1055982828609898,0.01571735051082114,0.28436853615693075,0.21413260188734956,0.11421633630923761,0.316419624964143,0.8190151442908091
orientation,Cirsium canum,Cirsium neomexicanum,0.7879684078083069,0.6764942463646854,0.8881546617329503,0.5142300621187402,0.2997496763858435,0.7328554138824372,0.41226968787317486,0.20166055286388854,0.6857699786898239,0.2586490053385755,0.15833857020013425,0.366187771034227,0.28172505338164133
orientation,Cirsium canum,Cirsium nuttallii,0.8866968343268175,0.8437324253379884,0.9461869509588361,0.2940882117114114,0.18701915793268029,0.4425983833509586,0.21098193357574332,0.024116076366279816,0.3791039609821352,0.20784823380811424,0.11551651227314114,0.30106314114510746,0.5177701316998427
orientation,Cirsium canum,Cirsium obvallatum,0.8185137351279244,0.7361399283228207,0.8894274819505086,0.5312082146687429,0.35789212701013356,0.7025055136613663,0.4458499881470894,0.2832198637018991,0.6249491255708709,0.261231546654055,0.20043732308775186,0.3380665752894836,0.2492742822761593
orientation,Cirsium canum,Cirsium occidentale,0.8961729243092156,0.8377799909458846,0.945098309361618,0.2714885066245612,0.1679441692295096,0.3830937625484114,0.07606139789367858,0.005317005700956109,0.2538410977646926,0.24601199980687483,0.15421252340185568,0.33386558250241444,0.8982910796928776
orientation,Cirsium canum,Cirsium ochrocentrum,0.8936135522991652,0.840292885708468,0.9550508706930939,0.2903481178144256,0.17296853942821955,0.49047947273761505,0.14616486437372955,0.026536787791544378,0.41561782889066806,0.22677229066359816,0.15290966197980682,0.370759845459063,0.7343082333890973
orientation,Cirsium canum,Cirsium oleraceum,0.824163747953669,0.7354789866272895,0.8981193248636212,0.4828395948224731,0.3417458057280675,0.7702710786864818,0.4156344854130294,0.17302167535492977,0.6879608329772412,0.27520149671538485,0.1908456193476334,0.3689130550322895,0.30226851594432275
orientation,Cirsium canum,Cirsium palustre,0.8992143727218621,0.7991896892701379,0.9398414071201543,0.3216284660622545,0.15833623801814004,0.5420620468085994,0.22198322435878012,0.019555908309382905,0.471325613684518,0.20743865641026943,0.1221469368113982,0.31928314563405985,0.47766955847490067
orientation,Cirsium canum,Cirsium pannonicum,0.7961258651916119,0.7434978410093602,0.8934134949699485,0.47997898113588056,0.26503030024220997,0.5944618325068347,0.32263290377845155,0.08329994085232421,0.4534845057058204,0.3403484509606554,0.20487391855299544,0.4379700415318575,0.5124358051870179
orientation,Cirsium canum,Cirsium parryi,0.9289140453043083,0.8557878536476488,0.9569972228506837,0.23174421882261093,0.15115269778803733,0.3941935580910818,0.1471864847168743,0.009788247347599713,0.3179315622830569,0.18038792704998938,0.1325163954498022,0.24839066642932026,0.5730342282265811
orientation,Cirsium canum,Cirsium pumilum,0.9049705945309545,0.8275875935691354,0.9534633094682335,0.20535525436822122,0.11634444844357648,0.3687223464796209,0.07931216888854736,0.0011286311387355974,0.2651764266359137,0.1687769043926941,0.10549478538064692,0.3041407007144099,0.8519794756013417
orientation,Cirsium canum,Cirsium repandum,0.8908274873957929,0.830151646905093,0.9367955632698617,0.30132171972244387,0.167945196877671,0.4382784599252915,0.21235489895464993,0.06969936929033486,0.352600687583368,0.19567339678342938,0.13660184032236045,0.3020258238087096,0.4551606263827902
orientation,Cirsium canum,Cirsium rhaphilepis,0.918805158697806,0.8381659555463751,0.9529267010444543,0.22444621386790853,0.13767103639199624,0.35553410561313964,0.05078549896316374,0.0009684067825623935,0.267765158342139,0.19511216591257635,0.12156404313770353,0.3155439077976248,0.927391173112405
orientation,Cirsium canum,Cirsium rivulare,0.9077709689732145,0.8094355359391207,0.9637378504590041,0.24091035472858002,0.16095238664043687,0.4446658578203008,0.12668326356746568,0.00828762445538525,0.3146499723666739,0.20507784143634597,0.10815231368638081,0.3488485061652723,0.7683181297963964
orientation,Cirsium canum,Cirsium scariosum,0.8563604644678745,0.790203071368014,0.9345446909879934,0.4589871685944795,0.2154666254798628,0.707635943308886,0.3489976297733234,0.02585366499014441,0.6144417145800277,0.2835737417414401,0.1728094201330256,0.4199479733480976,0.4246973575449036
orientation,Cirsium canum,Cirsium serratuloides,0.9130876559990183,0.8759979750443078,0.9476110492507129,0.23510069788821528,0.1506105039434696,0.35706050930484806,0.06730625007444482,0.0046773168490114375,0.24719873769156384,0.22439745020810903,0.1439293616342072,0.28524101221678355,0.8902853220762097
orientation,Cirsium canum,Cirsium serrulatum,0.9082033738396719,0.8446225655567388,0.9679657306163904,0.23522806294785747,0.129510958556511,0.3711179964134349,0.08658013478242457,0.01137249258312462,0.28354926316276496,0.18711598941134894,0.11672471458646608,0.2820935059083276,0.829944756517414
orientation,Cirsium canum,Cirsium spinosissimum,0.765144695294333,0.6534154917944075,0.8922040100944267,0.626259424082635,0.41483386731136174,0.9304867076152048,0.5794471963637045,0.2976108038414732,0.8753269315597284,0.2996655337244602,0.21597504536939502,0.37845607958977906,0.19572250108621697
