scope,scale,matrix_type,left,right,value
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_asymmetry,bract_projection_maximum,0.6010014269562733
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_asymmetry,bract_projection_p95,0.6000050364006185
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_asymmetry,bract_projection_peak_density,0.16592555522475907
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_asymmetry,bract_projection_roughness,0.5986949631498809
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_asymmetry,bract_spread_fraction,0.22393509257686203
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_asymmetry,capitulum_outline_aspect_ratio,0.0019803758132128342
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_asymmetry,capitulum_outline_circularity,0.021347738734770305
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_asymmetry,capitulum_outline_solidity,0.014111787157141637
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_asymmetry,capitulum_width_profile_cv,0.021666004051504772
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_asymmetry,corolla_hue,0.06170953792899826
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_asymmetry,corolla_lab_chroma,0.018120361747314
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_asymmetry,corolla_lab_lightness,0.027637566036497578
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_asymmetry,involucre_apical_taper_ratio,0.015245997453172951
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_asymmetry,involucre_basal_taper_ratio,0.07315313749217352
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_asymmetry,involucre_length_width_ratio,0.1693922903989973
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_asymmetry,orientation_image_vertical_angle,0.03446989922395221
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_maximum,bract_projection_p95,0.7960181633034611
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_maximum,bract_projection_peak_density,0.28706183347879843
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_maximum,bract_projection_roughness,0.8041611986608156
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_maximum,bract_spread_fraction,0.22398342188746415
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_maximum,capitulum_outline_aspect_ratio,0.08287396850343702
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_maximum,capitulum_outline_circularity,0.017881384851082847
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_maximum,capitulum_outline_solidity,0.01063356653098271
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_maximum,capitulum_width_profile_cv,0.040384431838427846
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_maximum,corolla_hue,0.11274386754780046
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_maximum,corolla_lab_chroma,0.004843267224509894
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_maximum,corolla_lab_lightness,0.005767359562424186
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_maximum,involucre_apical_taper_ratio,0.16340948698586652
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_maximum,involucre_basal_taper_ratio,0.048150999332603354
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_maximum,involucre_length_width_ratio,0.3113487856135083
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_maximum,orientation_image_vertical_angle,0.030570717090323375
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_p95,bract_projection_peak_density,0.3083408126835825
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_p95,bract_projection_roughness,0.8854922150820949
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_p95,bract_spread_fraction,0.3426113366909682
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_p95,capitulum_outline_aspect_ratio,0.09745695401099351
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_p95,capitulum_outline_circularity,0.05567381530776998
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_p95,capitulum_outline_solidity,0.01729378555651626
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_p95,capitulum_width_profile_cv,0.054833827751560246
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_p95,corolla_hue,0.15797771828322085
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_p95,corolla_lab_chroma,0.023031743145410063
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_p95,corolla_lab_lightness,0.0504785275926448
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_p95,involucre_apical_taper_ratio,0.08658394790562927
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_p95,involucre_basal_taper_ratio,0.03825640169468344
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_p95,involucre_length_width_ratio,0.1265813375770488
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_p95,orientation_image_vertical_angle,0.043108531504832855
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_peak_density,bract_projection_roughness,0.15730929653715242
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_peak_density,bract_spread_fraction,0.19816804981734287
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_peak_density,capitulum_outline_aspect_ratio,0.002177853943270741
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_peak_density,capitulum_outline_circularity,0.07164494037235315
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_peak_density,capitulum_outline_solidity,0.04741258858340749
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_peak_density,capitulum_width_profile_cv,0.04672257497493281
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_peak_density,corolla_hue,0.07821821058054498
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_peak_density,corolla_lab_chroma,0.03173249219153755
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_peak_density,corolla_lab_lightness,0.006718334283881017
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_peak_density,involucre_apical_taper_ratio,0.09005369141607264
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_peak_density,involucre_basal_taper_ratio,0.07936079527550388
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_peak_density,involucre_length_width_ratio,0.05823181726761432
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_peak_density,orientation_image_vertical_angle,0.007136016210331025
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_roughness,bract_spread_fraction,0.5775669330468213
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_roughness,capitulum_outline_aspect_ratio,0.0903666525984369
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_roughness,capitulum_outline_circularity,0.033590653632154896
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_roughness,capitulum_outline_solidity,0.004670849700635397
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_roughness,capitulum_width_profile_cv,0.06904618742855431
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_roughness,corolla_hue,0.125836834746363
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_roughness,corolla_lab_chroma,0.01010968154465364
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_roughness,corolla_lab_lightness,0.04038973081840459
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_roughness,involucre_apical_taper_ratio,0.09002638982473887
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_roughness,involucre_basal_taper_ratio,0.03813523023522762
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_roughness,involucre_length_width_ratio,0.12504740943985343
complete18_min5,within_taxon,inferential_unit_association_strength,bract_projection_roughness,orientation_image_vertical_angle,0.06527407940001366
complete18_min5,within_taxon,inferential_unit_association_strength,bract_spread_fraction,capitulum_outline_aspect_ratio,0.10248888883043028
complete18_min5,within_taxon,inferential_unit_association_strength,bract_spread_fraction,capitulum_outline_circularity,0.021026185105599594
complete18_min5,within_taxon,inferential_unit_association_strength,bract_spread_fraction,capitulum_outline_solidity,0.00617432534505379
complete18_min5,within_taxon,inferential_unit_association_strength,bract_spread_fraction,capitulum_width_profile_cv,0.026158902869453337
complete18_min5,within_taxon,inferential_unit_association_strength,bract_spread_fraction,corolla_hue,0.0769560755546233
complete18_min5,within_taxon,inferential_unit_association_strength,bract_spread_fraction,corolla_lab_chroma,0.004001712134933051
complete18_min5,within_taxon,inferential_unit_association_strength,bract_spread_fraction,corolla_lab_lightness,0.030681566557495533
complete18_min5,within_taxon,inferential_unit_association_strength,bract_spread_fraction,involucre_apical_taper_ratio,0.039747287538631444
complete18_min5,within_taxon,inferential_unit_association_strength,bract_spread_fraction,involucre_basal_taper_ratio,0.04077642025308879
complete18_min5,within_taxon,inferential_unit_association_strength,bract_spread_fraction,involucre_length_width_ratio,0.08314585226376124
complete18_min5,within_taxon,inferential_unit_association_strength,bract_spread_fraction,orientation_image_vertical_angle,0.04747583099255343
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_aspect_ratio,capitulum_outline_circularity,0.007049470698354509
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_aspect_ratio,capitulum_outline_solidity,0.047331180390102555
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_aspect_ratio,capitulum_width_profile_cv,0.05289950410843703
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_aspect_ratio,corolla_hue,0.02864782409470097
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_aspect_ratio,corolla_lab_chroma,0.06026639342765289
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_aspect_ratio,corolla_lab_lightness,0.004822468849915895
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_aspect_ratio,involucre_apical_taper_ratio,0.000806379345341377
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_aspect_ratio,involucre_basal_taper_ratio,0.0029085138305019486
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_aspect_ratio,involucre_length_width_ratio,0.05521659500408412
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_aspect_ratio,orientation_image_vertical_angle,0.04840042803486191
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_circularity,capitulum_outline_solidity,0.8405639105566416
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_circularity,capitulum_width_profile_cv,0.3126269472615665
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_circularity,corolla_hue,0.05051206818153291
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_circularity,corolla_lab_chroma,0.01052645368354901
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_circularity,corolla_lab_lightness,0.051850032120214294
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_circularity,involucre_apical_taper_ratio,0.00040059503752546284
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_circularity,involucre_basal_taper_ratio,0.047205000835168376
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_circularity,involucre_length_width_ratio,0.02552241124180785
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_circularity,orientation_image_vertical_angle,0.009067155821410775
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_solidity,capitulum_width_profile_cv,0.39599260336581
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_solidity,corolla_hue,0.07384623681803458
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_solidity,corolla_lab_chroma,0.0188105485456332
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_solidity,corolla_lab_lightness,0.011503969263629468
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_solidity,involucre_apical_taper_ratio,0.017171312271702675
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_solidity,involucre_basal_taper_ratio,0.03750288432941519
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_solidity,involucre_length_width_ratio,0.05654011008587587
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_outline_solidity,orientation_image_vertical_angle,0.01899159114704776
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_width_profile_cv,corolla_hue,0.12642205487358602
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_width_profile_cv,corolla_lab_chroma,0.019897111462594787
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_width_profile_cv,corolla_lab_lightness,0.02850173252316331
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_width_profile_cv,involucre_apical_taper_ratio,0.006427772647631841
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_width_profile_cv,involucre_basal_taper_ratio,0.014593341644693907
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_width_profile_cv,involucre_length_width_ratio,0.011052622333566861
complete18_min5,within_taxon,inferential_unit_association_strength,capitulum_width_profile_cv,orientation_image_vertical_angle,0.06640064855349603
complete18_min5,within_taxon,inferential_unit_association_strength,corolla_hue,corolla_lab_chroma,0.18948980974899904
complete18_min5,within_taxon,inferential_unit_association_strength,corolla_hue,corolla_lab_lightness,0.5058648074652919
complete18_min5,within_taxon,inferential_unit_association_strength,corolla_hue,involucre_apical_taper_ratio,0.043676610711563535
complete18_min5,within_taxon,inferential_unit_association_strength,corolla_hue,involucre_basal_taper_ratio,0.031202368372265935
complete18_min5,within_taxon,inferential_unit_association_strength,corolla_hue,involucre_length_width_ratio,0.03812709853310369
complete18_min5,within_taxon,inferential_unit_association_strength,corolla_hue,orientation_image_vertical_angle,0.15366081688685482
complete18_min5,within_taxon,inferential_unit_association_strength,corolla_lab_chroma,corolla_lab_lightness,0.2221598155233521
complete18_min5,within_taxon,inferential_unit_association_strength,corolla_lab_chroma,involucre_apical_taper_ratio,0.11233040837066816
complete18_min5,within_taxon,inferential_unit_association_strength,corolla_lab_chroma,involucre_basal_taper_ratio,0.07400768229883907
complete18_min5,within_taxon,inferential_unit_association_strength,corolla_lab_chroma,involucre_length_width_ratio,0.072762969716833
complete18_min5,within_taxon,inferential_unit_association_strength,corolla_lab_chroma,orientation_image_vertical_angle,0.042888638680754085
complete18_min5,within_taxon,inferential_unit_association_strength,corolla_lab_lightness,involucre_apical_taper_ratio,0.012691296688713438
complete18_min5,within_taxon,inferential_unit_association_strength,corolla_lab_lightness,involucre_basal_taper_ratio,0.02106780000837565
complete18_min5,within_taxon,inferential_unit_association_strength,corolla_lab_lightness,involucre_length_width_ratio,0.03823109674790769
complete18_min5,within_taxon,inferential_unit_association_strength,corolla_lab_lightness,orientation_image_vertical_angle,0.14721564527690711
complete18_min5,within_taxon,inferential_unit_association_strength,involucre_apical_taper_ratio,involucre_basal_taper_ratio,0.2740953858170549
complete18_min5,within_taxon,inferential_unit_association_strength,involucre_apical_taper_ratio,involucre_length_width_ratio,0.108522320614511
complete18_min5,within_taxon,inferential_unit_association_strength,involucre_apical_taper_ratio,orientation_image_vertical_angle,0.08608214782163093
complete18_min5,within_taxon,inferential_unit_association_strength,involucre_basal_taper_ratio,involucre_length_width_ratio,0.04635761668031087
complete18_min5,within_taxon,inferential_unit_association_strength,involucre_basal_taper_ratio,orientation_image_vertical_angle,0.03487330086951718
complete18_min5,within_taxon,inferential_unit_association_strength,involucre_length_width_ratio,orientation_image_vertical_angle,0.071497270388679
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_asymmetry,bract_projection_maximum,0.010963569584289524
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_asymmetry,bract_projection_p95,0.28421153344259203
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_asymmetry,bract_projection_peak_density,0.21279548955394945
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_asymmetry,bract_projection_roughness,0.35806503896287173
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_asymmetry,bract_spread_fraction,0.5102482879482401
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_asymmetry,capitulum_outline_aspect_ratio,0.09248845568676009
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_asymmetry,capitulum_outline_circularity,0.1818435814639723
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_asymmetry,capitulum_outline_solidity,0.10406977132780566
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_asymmetry,capitulum_width_profile_cv,0.33846975663837353
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_asymmetry,corolla_hue,0.3376371321098606
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_asymmetry,corolla_lab_chroma,0.04954609618792838
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_asymmetry,corolla_lab_lightness,0.3970187134195811
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_asymmetry,involucre_apical_taper_ratio,0.0985191229323059
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_asymmetry,involucre_basal_taper_ratio,0.007662257389087212
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_asymmetry,involucre_length_width_ratio,0.13350108144290698
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_asymmetry,orientation_image_vertical_angle,0.08530993407449781
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_maximum,bract_projection_p95,0.7465456729621204
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_maximum,bract_projection_peak_density,0.37767112902138883
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_maximum,bract_projection_roughness,0.5166249712076432
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_maximum,bract_spread_fraction,0.2589271805959052
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_maximum,capitulum_outline_aspect_ratio,0.06418711633882357
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_maximum,capitulum_outline_circularity,0.02674796263999152
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_maximum,capitulum_outline_solidity,0.051307801485568745
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_maximum,capitulum_width_profile_cv,0.12635770169289848
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_maximum,corolla_hue,0.1885864486426657
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_maximum,corolla_lab_chroma,0.26378261533060565
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_maximum,corolla_lab_lightness,0.11963714159328091
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_maximum,involucre_apical_taper_ratio,0.12036431730651909
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_maximum,involucre_basal_taper_ratio,0.35645602175291446
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_maximum,involucre_length_width_ratio,0.21551219621310752
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_maximum,orientation_image_vertical_angle,0.12407282887326339
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_p95,bract_projection_peak_density,0.2237947483657314
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_p95,bract_projection_roughness,0.7753879133586844
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_p95,bract_spread_fraction,0.4587634283080371
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_p95,capitulum_outline_aspect_ratio,0.12882688203829332
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_p95,capitulum_outline_circularity,0.16840609689365352
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_p95,capitulum_outline_solidity,0.020996091107811785
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_p95,capitulum_width_profile_cv,0.10950109766629258
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_p95,corolla_hue,0.31009688194559454
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_p95,corolla_lab_chroma,0.423223245996951
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_p95,corolla_lab_lightness,0.22271512617209
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_p95,involucre_apical_taper_ratio,0.051821831608493
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_p95,involucre_basal_taper_ratio,0.17108504908646435
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_p95,involucre_length_width_ratio,0.010203427482351899
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_p95,orientation_image_vertical_angle,0.08929110706613179
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_peak_density,bract_projection_roughness,0.0008524530137896239
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_peak_density,bract_spread_fraction,0.2781478292835819
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_peak_density,capitulum_outline_aspect_ratio,0.13437784376372258
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_peak_density,capitulum_outline_circularity,0.09169619527498768
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_peak_density,capitulum_outline_solidity,0.11020912101762055
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_peak_density,capitulum_width_profile_cv,0.08686405271483906
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_peak_density,corolla_hue,0.0978920416275304
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_peak_density,corolla_lab_chroma,0.015897652166479252
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_peak_density,corolla_lab_lightness,0.07691036056590995
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_peak_density,involucre_apical_taper_ratio,0.04213230319450036
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_peak_density,involucre_basal_taper_ratio,0.3218657297148662
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_peak_density,involucre_length_width_ratio,0.20937524253271608
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_peak_density,orientation_image_vertical_angle,0.06972730791692017
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_roughness,bract_spread_fraction,0.643260066404512
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_roughness,capitulum_outline_aspect_ratio,0.13132305472440145
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_roughness,capitulum_outline_circularity,0.5098427689797209
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_roughness,capitulum_outline_solidity,0.24091373089128368
complete18_min5,among_taxon,inferential_unit_association_strength,bract_projection_roughness,capitulum_width_profile_cv,0.1543265722820891
