obs_id,taxon_name,observed_on,photo_id,photo_index,photo_rank_within_observation,n_available_photos,photo_license_code,selected_image_url
332114832,Cirsium arizonicum,2024-07-27,602650011,23,24,27,,https://static.inaturalist.org/photos/602650011/medium.jpg
332114832,Cirsium arizonicum,2024-07-27,602650000,24,25,27,,https://static.inaturalist.org/photos/602650000/medium.jpg
332114832,Cirsium arizonicum,2024-07-27,602650018,25,26,27,,https://static.inaturalist.org/photos/602650018/medium.jpg
332114832,Cirsium arizonicum,2024-07-27,602650014,26,27,27,,https://static.inaturalist.org/photos/602650014/medium.jpg
332125909,Cirsium vulgare,2025-12-26,602671793,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/602671793/medium.jpg
332125909,Cirsium vulgare,2025-12-26,602671855,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/602671855/medium.jpg
332151947,Cirsium acaulon,2025-08-23,602725353,0,1,3,,https://static.inaturalist.org/photos/602725353/medium.jpg
332151947,Cirsium acaulon,2025-08-23,602725338,1,2,3,,https://static.inaturalist.org/photos/602725338/medium.jpg
332151947,Cirsium acaulon,2025-08-23,602725381,2,3,3,,https://static.inaturalist.org/photos/602725381/medium.jpg
332159252,Cirsium vulgare,2025-12-26,602740102,0,1,3,,https://static.inaturalist.org/photos/602740102/medium.jpg
332159252,Cirsium vulgare,2025-12-26,602740149,1,2,3,,https://static.inaturalist.org/photos/602740149/medium.jpg
332159252,Cirsium vulgare,2025-12-26,602740213,2,3,3,,https://static.inaturalist.org/photos/602740213/medium.jpg
332191642,Cirsium muticum,2008-07-23,602803542,0,1,2,,https://static.inaturalist.org/photos/602803542/medium.jpg
332191642,Cirsium muticum,2008-07-23,602803543,1,2,2,,https://static.inaturalist.org/photos/602803543/medium.jpg
332208526,Cirsium botryodes,2021-07-11,602837278,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/602837278/medium.jpg
332208526,Cirsium botryodes,2021-07-11,602837336,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/602837336/medium.jpg
332208526,Cirsium botryodes,2021-07-11,602837304,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/602837304/medium.jpg
332242160,Cirsium palustre,2025-12-20,602910125,0,1,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/602910125/medium.jpg
332242160,Cirsium palustre,2025-12-20,602910133,1,2,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/602910133/medium.jpg
332257126,Cirsium vulgare,2025-12-26,602941866,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/602941866/medium.jpg
332257126,Cirsium vulgare,2025-12-26,602941932,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/602941932/medium.jpg
332281139,Cirsium vulgare,2025-12-24,602989501,0,1,3,cc-by-nc-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/602989501/medium.jpg
332281139,Cirsium vulgare,2025-12-24,602989507,1,2,3,cc-by-nc-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/602989507/medium.jpg
332281139,Cirsium vulgare,2025-12-24,602989502,2,3,3,cc-by-nc-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/602989502/medium.jpg
332339255,Cirsium coahuilense,2013-07-19,603109072,0,1,2,,https://static.inaturalist.org/photos/603109072/medium.jpg
332339255,Cirsium coahuilense,2013-07-19,603110771,1,2,2,,https://static.inaturalist.org/photos/603110771/medium.jpg
332358618,Cirsium horridulum,2025-12-26,603148304,0,1,3,,https://static.inaturalist.org/photos/603148304/medium.jpg
332358618,Cirsium horridulum,2025-12-26,603149599,1,2,3,,https://static.inaturalist.org/photos/603149599/medium.jpg
332358618,Cirsium horridulum,2025-12-26,603149598,2,3,3,,https://static.inaturalist.org/photos/603149598/medium.jpg
332432231,Cirsium arvense,2025-09-20,603299561,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603299561/medium.jpg
332432231,Cirsium arvense,2025-09-20,603299732,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603299732/medium.jpg
332432231,Cirsium arvense,2025-09-20,603299829,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603299829/medium.jpg
332453204,Cirsium arvense,2025-07-01,603342004,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603342004/medium.jpg
332453204,Cirsium arvense,2025-07-01,603342187,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603342187/medium.jpg
332454480,Cirsium horridulum,2018-05-23,603344008,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603344008/medium.jpg
332454480,Cirsium horridulum,2018-05-23,603344349,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603344349/medium.jpg
332483843,Cirsium vulgare,2025-12-28,603404028,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603404028/medium.jpg
332483843,Cirsium vulgare,2025-12-28,603404071,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603404071/medium.jpg
332506004,Cirsium discolor,2024-09-19,603449301,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603449301/medium.jpg
332506004,Cirsium discolor,2024-09-19,603449318,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603449318/medium.jpg
332506004,Cirsium discolor,2024-09-19,603449328,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603449328/medium.jpg
332546877,Cirsium arizonicum,2025-04-28,603527646,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603527646/medium.jpg
332546877,Cirsium arizonicum,2025-04-28,603527711,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603527711/medium.jpg
332546877,Cirsium arizonicum,2025-04-28,603527717,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603527717/medium.jpg
332574288,Cirsium chanroenicum,2025-08-19,603593541,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603593541/medium.jpg
332574288,Cirsium chanroenicum,2025-08-19,603593542,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603593542/medium.jpg
332615083,Cirsium vulgare,2025-12-27,603675670,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603675670/medium.jpg
332615083,Cirsium vulgare,2025-12-27,603675702,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603675702/medium.jpg
332657105,Cirsium arvense,2025-12-29,603759692,0,1,2,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/603759692/medium.jpg
332657105,Cirsium arvense,2025-12-29,603759720,1,2,2,cc0,https://inaturalist-open-data.s3.amazonaws.com/photos/603759720/medium.jpg
332707719,Cirsium arvense,2025-12-30,603863973,0,1,2,,https://static.inaturalist.org/photos/603863973/medium.jpg
332707719,Cirsium arvense,2025-12-30,603863984,1,2,2,,https://static.inaturalist.org/photos/603863984/medium.jpg
332731260,Cirsium vulgare,2025-12-24,603910713,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603910713/medium.jpg
332731260,Cirsium vulgare,2025-12-24,603910833,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603910833/medium.jpg
332731260,Cirsium vulgare,2025-12-24,603910832,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603910832/medium.jpg
332731260,Cirsium vulgare,2025-12-24,603910842,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/603910842/medium.jpg
332770630,Cirsium vulgare,2025-12-30,603987457,0,1,4,,https://static.inaturalist.org/photos/603987457/medium.jpg
332770630,Cirsium vulgare,2025-12-30,603987481,1,2,4,,https://static.inaturalist.org/photos/603987481/medium.jpg
332770630,Cirsium vulgare,2025-12-30,603987493,2,3,4,,https://static.inaturalist.org/photos/603987493/medium.jpg
332770630,Cirsium vulgare,2025-12-30,603987510,3,4,4,,https://static.inaturalist.org/photos/603987510/medium.jpg
332850091,Cirsium setidens,2008-09-21,604151467,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604151467/medium.jpg
332850091,Cirsium setidens,2008-09-21,604151466,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604151466/medium.jpg
332850091,Cirsium setidens,2008-09-21,604151469,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604151469/medium.jpg
332857185,Cirsium vulgare,2025-12-30,604164602,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604164602/medium.jpg
332857185,Cirsium vulgare,2025-12-30,604164636,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604164636/medium.jpg
332857185,Cirsium vulgare,2025-12-30,604164637,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604164637/medium.jpg
33287294,Cirsium vulgare,2019-09-23,52271487,0,1,3,,https://static.inaturalist.org/photos/52271487/medium.jpg
33287294,Cirsium vulgare,2019-09-23,52271543,1,2,3,,https://static.inaturalist.org/photos/52271543/medium.jpg
33287294,Cirsium vulgare,2019-09-23,52271446,2,3,3,,https://static.inaturalist.org/photos/52271446/medium.jpg
332873678,Cirsium arvense,2025-08-20,604201534,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604201534/medium.jpg
332873678,Cirsium arvense,2025-08-20,604201509,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604201509/medium.jpg
332888278,Cirsium vulgare,2025-10-05,604233786,0,1,3,,https://static.inaturalist.org/photos/604233786/medium.jpg
332888278,Cirsium vulgare,2025-10-05,604233800,1,2,3,,https://static.inaturalist.org/photos/604233800/medium.jpg
332888278,Cirsium vulgare,2025-10-05,604233780,2,3,3,,https://static.inaturalist.org/photos/604233780/medium.jpg
332943112,Cirsium vulgare,2026-01-01,604350425,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604350425/medium.jpg
332943112,Cirsium vulgare,2026-01-01,604350451,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604350451/medium.jpg
332989173,Cirsium monspessulanum,2025-12-30,604442989,0,1,2,,https://static.inaturalist.org/photos/604442989/medium.jpg
332989173,Cirsium monspessulanum,2025-12-30,604443535,1,2,2,,https://static.inaturalist.org/photos/604443535/medium.jpg
333013574,Cirsium vulgare,2025-06-06,604466390,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604466390/medium.jpg
333013574,Cirsium vulgare,2025-06-06,604466399,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604466399/medium.jpg
333013574,Cirsium vulgare,2025-06-06,604466405,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604466405/medium.jpg
333017509,Cirsium rivulare,2025-05-26,604501218,0,1,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/604501218/medium.jpg
333017509,Cirsium rivulare,2025-05-26,604501199,1,2,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/604501199/medium.jpg
333028156,Cirsium rivulare,2018-05-20,604520395,0,1,10,,https://static.inaturalist.org/photos/604520395/medium.jpg
333028156,Cirsium rivulare,2018-05-20,604520412,1,2,10,,https://static.inaturalist.org/photos/604520412/medium.jpg
333028156,Cirsium rivulare,2018-05-20,604520408,2,3,10,,https://static.inaturalist.org/photos/604520408/medium.jpg
333028156,Cirsium rivulare,2018-05-20,604520425,3,4,10,,https://static.inaturalist.org/photos/604520425/medium.jpg
333028156,Cirsium rivulare,2018-05-20,604520437,4,5,10,,https://static.inaturalist.org/photos/604520437/medium.jpg
333028156,Cirsium rivulare,2018-05-20,604520446,5,6,10,,https://static.inaturalist.org/photos/604520446/medium.jpg
333028156,Cirsium rivulare,2018-05-20,604520473,6,7,10,,https://static.inaturalist.org/photos/604520473/medium.jpg
333028156,Cirsium rivulare,2018-05-20,604520452,7,8,10,,https://static.inaturalist.org/photos/604520452/medium.jpg
333028156,Cirsium rivulare,2018-05-20,604520464,8,9,10,,https://static.inaturalist.org/photos/604520464/medium.jpg
333028156,Cirsium rivulare,2018-05-20,604520471,9,10,10,,https://static.inaturalist.org/photos/604520471/medium.jpg
333031175,Cirsium pannonicum,2018-05-29,604523223,0,1,9,,https://static.inaturalist.org/photos/604523223/medium.jpg
333031175,Cirsium pannonicum,2018-05-29,604523194,1,2,9,,https://static.inaturalist.org/photos/604523194/medium.jpg
333031175,Cirsium pannonicum,2018-05-29,604523233,2,3,9,,https://static.inaturalist.org/photos/604523233/medium.jpg
333031175,Cirsium pannonicum,2018-05-29,604523226,3,4,9,,https://static.inaturalist.org/photos/604523226/medium.jpg
333031175,Cirsium pannonicum,2018-05-29,604523272,4,5,9,,https://static.inaturalist.org/photos/604523272/medium.jpg
333031175,Cirsium pannonicum,2018-05-29,604523383,5,6,9,,https://static.inaturalist.org/photos/604523383/medium.jpg
333031175,Cirsium pannonicum,2018-05-29,604523413,6,7,9,,https://static.inaturalist.org/photos/604523413/medium.jpg
333031175,Cirsium pannonicum,2018-05-29,604523385,7,8,9,,https://static.inaturalist.org/photos/604523385/medium.jpg
333031175,Cirsium pannonicum,2018-05-29,604523357,8,9,9,,https://static.inaturalist.org/photos/604523357/medium.jpg
333058220,Cirsium vulgare,2026-01-01,604583191,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604583191/medium.jpg
333058220,Cirsium vulgare,2026-01-01,604583235,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604583235/medium.jpg
333058220,Cirsium vulgare,2026-01-01,604583270,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604583270/medium.jpg
333101802,Cirsium altissimum,2024-08-16,604665127,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604665127/medium.jpg
333101802,Cirsium altissimum,2024-08-16,604676619,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604676619/medium.jpg
333101802,Cirsium altissimum,2024-08-16,604676838,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/604676838/medium.jpg
333238385,Cirsium vulgare,2026-01-01,604950857,0,1,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/604950857/medium.jpg
333238385,Cirsium vulgare,2026-01-01,604950848,1,2,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/604950848/medium.jpg
333287013,Cirsium arvense,2025-07-17,605042161,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605042161/medium.jpg
333287013,Cirsium arvense,2025-07-17,605050661,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605050661/medium.jpg
333403340,Cirsium sieversii,2025-06-20,605283614,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605283614/medium.jpg
333403340,Cirsium sieversii,2025-06-20,605283617,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605283617/medium.jpg
333403340,Cirsium sieversii,2025-06-20,605283616,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605283616/medium.jpg
333403340,Cirsium sieversii,2025-06-20,605283666,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605283666/medium.jpg
333475437,Cirsium pannonicum,2017-07-22,605427388,0,1,2,,https://static.inaturalist.org/photos/605427388/medium.jpg
333475437,Cirsium pannonicum,2017-07-22,605427384,1,2,2,,https://static.inaturalist.org/photos/605427384/medium.jpg
333500700,Cirsium arvense,2022-07-26,605480750,0,1,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605480750/medium.jpg
333500700,Cirsium arvense,2022-07-26,605480758,1,2,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605480758/medium.jpg
333500700,Cirsium arvense,2022-07-26,605480747,2,3,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605480747/medium.jpg
333500700,Cirsium arvense,2022-07-26,605480751,3,4,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605480751/medium.jpg
333500700,Cirsium arvense,2022-07-26,605480748,4,5,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605480748/medium.jpg
333500700,Cirsium arvense,2022-07-26,605480757,5,6,6,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605480757/medium.jpg
333514257,Cirsium vulgare,2026-01-03,605509218,0,1,2,cc-by-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/605509218/medium.jpg
333514257,Cirsium vulgare,2026-01-03,605509535,1,2,2,cc-by-nd,https://inaturalist-open-data.s3.amazonaws.com/photos/605509535/medium.jpg
333557155,Cirsium chinense,2025-09-26,605595539,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605595539/medium.jpg
333557155,Cirsium chinense,2025-09-26,605596240,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605596240/medium.jpg
333656541,Cirsium arvense,2026-01-06,605745808,0,1,3,,https://static.inaturalist.org/photos/605745808/medium.jpg
333656541,Cirsium arvense,2026-01-06,605745867,1,2,3,,https://static.inaturalist.org/photos/605745867/medium.jpg
333656541,Cirsium arvense,2026-01-06,605746029,2,3,3,,https://static.inaturalist.org/photos/605746029/medium.jpg
333678451,Cirsium semenowii,2025-08-07,605791624,0,1,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605791624/medium.jpg
333678451,Cirsium semenowii,2025-08-07,605791636,1,2,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605791636/medium.jpg
333678451,Cirsium semenowii,2025-08-07,605791633,2,3,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605791633/medium.jpg
333678451,Cirsium semenowii,2025-08-07,605791650,3,4,4,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/605791650/medium.jpg
333694628,Cirsium vulgare,2026-01-06,605824097,0,1,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/605824097/medium.jpg
333694628,Cirsium vulgare,2026-01-06,605824123,1,2,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/605824123/medium.jpg
333694628,Cirsium vulgare,2026-01-06,605824171,2,3,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/605824171/medium.jpg
333703170,Cirsium vulgare,2026-01-04,605841015,0,1,2,,https://static.inaturalist.org/photos/605841015/medium.jpg
333703170,Cirsium vulgare,2026-01-04,605841038,1,2,2,,https://static.inaturalist.org/photos/605841038/medium.jpg
333758921,Cirsium arizonicum,2025-06-10,605953145,0,1,9,,https://static.inaturalist.org/photos/605953145/medium.jpg
333758921,Cirsium arizonicum,2025-06-10,605953144,1,2,9,,https://static.inaturalist.org/photos/605953144/medium.jpg
333758921,Cirsium arizonicum,2025-06-10,605953147,2,3,9,,https://static.inaturalist.org/photos/605953147/medium.jpg
333758921,Cirsium arizonicum,2025-06-10,605953150,3,4,9,,https://static.inaturalist.org/photos/605953150/medium.jpg
333758921,Cirsium arizonicum,2025-06-10,605953149,4,5,9,,https://static.inaturalist.org/photos/605953149/medium.jpg
333758921,Cirsium arizonicum,2025-06-10,605953160,5,6,9,,https://static.inaturalist.org/photos/605953160/medium.jpg
333758921,Cirsium arizonicum,2025-06-10,605953159,6,7,9,,https://static.inaturalist.org/photos/605953159/medium.jpg
333758921,Cirsium arizonicum,2025-06-10,605953165,7,8,9,,https://static.inaturalist.org/photos/605953165/medium.jpg
333758921,Cirsium arizonicum,2025-06-10,605953166,8,9,9,,https://static.inaturalist.org/photos/605953166/medium.jpg
333784765,Cirsium parryi,2025-07-17,606001761,0,1,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/606001761/medium.jpg
333784765,Cirsium parryi,2025-07-17,606001766,1,2,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/606001766/medium.jpg
333784765,Cirsium parryi,2025-07-17,606001783,2,3,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/606001783/medium.jpg
333784768,Cirsium arvense,2025-07-17,606002044,0,1,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/606002044/medium.jpg
333784768,Cirsium arvense,2025-07-17,606002057,1,2,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/606002057/medium.jpg
333784768,Cirsium arvense,2025-07-17,606002062,2,3,3,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/606002062/medium.jpg
333784980,Cirsium parryi,2025-07-21,606006288,0,1,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/606006288/medium.jpg
333784980,Cirsium parryi,2025-07-21,606006294,1,2,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/606006294/medium.jpg
333828630,Cirsium vulgare,2026-01-07,606097301,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606097301/medium.jpg
333828630,Cirsium vulgare,2026-01-07,606097319,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606097319/medium.jpg
333834799,Cirsium vulgare,2025-06-21,606109866,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606109866/medium.jpg
333834799,Cirsium vulgare,2025-06-21,606109879,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606109879/medium.jpg
33387403,Cirsium grahamii,2019-08-23,52433522,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52433522/medium.jpg
33387403,Cirsium grahamii,2019-08-23,52433548,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52433548/medium.jpg
33387403,Cirsium grahamii,2019-08-23,52433587,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52433587/medium.jpg
333882125,Cirsium rivulare,2015-05-24,606207798,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606207798/medium.jpg
333882125,Cirsium rivulare,2015-05-24,606208146,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606208146/medium.jpg
333975977,Cirsium vulgare,2026-01-07,606397428,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606397428/medium.jpg
333975977,Cirsium vulgare,2026-01-07,606397458,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606397458/medium.jpg
333991967,Cirsium subcoriaceum,2017-02-02,606429107,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606429107/medium.jpg
333991967,Cirsium subcoriaceum,2017-02-02,606429060,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606429060/medium.jpg
334000410,Cirsium palustre,2025-07-05,606437593,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606437593/medium.jpg
334000410,Cirsium palustre,2025-07-05,606437591,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606437591/medium.jpg
334001326,Cirsium dissectum,2019-05-14,606446774,0,1,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/606446774/medium.jpg
334001326,Cirsium dissectum,2019-05-14,606446826,1,2,2,cc-by,https://inaturalist-open-data.s3.amazonaws.com/photos/606446826/medium.jpg
334009880,Cirsium arvense,2016-06-10,606450071,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606450071/medium.jpg
334009880,Cirsium arvense,2016-06-10,606449949,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606449949/medium.jpg
334009880,Cirsium arvense,2016-06-10,606449986,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606449986/medium.jpg
334022745,Cirsium heterophyllum,2025-09-13,606491848,0,1,7,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606491848/medium.jpg
334022745,Cirsium heterophyllum,2025-09-13,606491860,1,2,7,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606491860/medium.jpg
334022745,Cirsium heterophyllum,2025-09-13,606491871,2,3,7,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606491871/medium.jpg
334022745,Cirsium heterophyllum,2025-09-13,606491886,3,4,7,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606491886/medium.jpg
334022745,Cirsium heterophyllum,2025-09-13,606491894,4,5,7,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606491894/medium.jpg
334022745,Cirsium heterophyllum,2025-09-13,606491904,5,6,7,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606491904/medium.jpg
334022745,Cirsium heterophyllum,2025-09-13,606491914,6,7,7,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606491914/medium.jpg
334082478,Cirsium pannonicum,2015-07-10,606615969,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606615969/medium.jpg
334082478,Cirsium pannonicum,2015-07-10,606616200,1,2,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606616200/medium.jpg
334082478,Cirsium pannonicum,2015-07-10,606616231,2,3,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606616231/medium.jpg
334112532,Cirsium acaulon,2025-08-30,606669549,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606669549/medium.jpg
334112532,Cirsium acaulon,2025-08-30,606669536,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606669536/medium.jpg
334137140,Cirsium arvense,2026-01-10,606723868,0,1,3,,https://static.inaturalist.org/photos/606723868/medium.jpg
334137140,Cirsium arvense,2026-01-10,606723927,1,2,3,,https://static.inaturalist.org/photos/606723927/medium.jpg
334137140,Cirsium arvense,2026-01-10,606724399,2,3,3,,https://static.inaturalist.org/photos/606724399/medium.jpg
334164637,Cirsium vulgare,2026-01-04,606783468,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606783468/medium.jpg
334164637,Cirsium vulgare,2026-01-04,606783500,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/606783500/medium.jpg
3341660,Cirsium rhaphilepis,2016-05-26,3858899,0,1,4,,https://static.inaturalist.org/photos/3858899/medium.JPG
3341660,Cirsium rhaphilepis,2016-05-26,3858900,1,2,4,,https://static.inaturalist.org/photos/3858900/medium.JPG
3341660,Cirsium rhaphilepis,2016-05-26,3858901,2,3,4,,https://static.inaturalist.org/photos/3858901/medium.JPG
3341660,Cirsium rhaphilepis,2016-05-26,3859183,3,4,4,,https://static.inaturalist.org/photos/3859183/medium.JPG
33418612,Cirsium arvense,2019-09-05,52486849,0,1,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52486849/medium.jpeg
33418612,Cirsium arvense,2019-09-05,52486846,1,2,2,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52486846/medium.jpeg
33418619,Cirsium vulgare,2019-09-05,52486870,0,1,3,cc-by-nc,https://inaturalist-open-data.s3.amazonaws.com/photos/52486870/medium.jpeg
