condition,metric_id,metric_kind,unit,exposure_stratum,scheduled_heads,scheduled_images,scheduled_components,baseline_usable_heads,paired_usable_heads,lost_usable_heads,gained_usable_heads,neither_usable_heads,paired_images,paired_components,mean_signed_change,mean_absolute_change,median_component_absolute_change,p95_component_absolute_change,spearman_paired_component_means,component_weighted_loss_fraction
bbox_down_5pct,involucre_surface_lbp_entropy,registered_endpoint,normalized entropy,recorded_development_exposed,1406,846,842,27,25,2,1,1378,22,22,-0.00022798468681566674,0.0017918569509258212,0.0,0.007509037913826926,0.9966120835686054,0.08333333333333333
bbox_down_5pct,involucre_surface_lbp_entropy,registered_endpoint,normalized entropy,no_recorded_development_exposure,1447,913,911,26,22,4,2,1419,22,22,-0.0013908542445600156,0.0027764217171071704,0.00011558333526745512,0.016732516262331493,0.9875776397515529,0.15384615384615385
bbox_down_5pct,involucre_surface_high_frequency_energy,registered_endpoint,relative,all_cached,2853,1759,1753,53,47,6,3,2797,44,44,0.003031498323581711,0.02182449998176504,0.0,0.09165281468338528,0.9629211899055405,0.12
bbox_down_5pct,involucre_surface_high_frequency_energy,registered_endpoint,relative,recorded_development_exposed,1406,846,842,27,25,2,1,1378,22,22,0.013839433526177584,0.02668888577622724,0.0,0.0958693335276355,0.938083458719429,0.08333333333333333
bbox_down_5pct,involucre_surface_high_frequency_energy,registered_endpoint,relative,no_recorded_development_exposure,1447,913,911,26,22,4,2,1419,22,22,-0.007776436879014162,0.01696011418730284,0.0,0.053818331636412566,0.990680638205911,0.15384615384615385
bbox_down_5pct,involucre_surface_specular_fraction,registered_endpoint,fraction,all_cached,2853,1759,1753,53,47,6,3,2797,44,44,0.00012364004028604477,0.00013892042161540877,0.0,0.0,1.0,0.12
bbox_down_5pct,involucre_surface_specular_fraction,registered_endpoint,fraction,recorded_development_exposed,1406,846,842,27,25,2,1,1378,22,22,0.00026256046190145356,0.00026256046190145356,0.0,0.0,1.0,0.08333333333333333
bbox_down_5pct,involucre_surface_specular_fraction,registered_endpoint,fraction,no_recorded_development_exposure,1447,913,911,26,22,4,2,1419,22,22,-1.528038132936401e-05,1.528038132936401e-05,0.0,0.0,1.0,0.15384615384615385
bbox_down_5pct,joint_hue_angular_change,joint_diagnostic_not_additional_endpoint,degrees,all_cached,2853,1759,1753,1250,1224,26,15,1588,960,959,,0.8876637543329233,0.3609313964843466,2.9447280883788913,,0.021196581196581195
bbox_down_5pct,joint_hue_angular_change,joint_diagnostic_not_additional_endpoint,degrees,recorded_development_exposed,1406,846,842,623,610,13,9,774,464,463,,0.9566242198793036,0.3609313964843466,3.234112548828119,,0.02025586353944563
bbox_down_5pct,joint_hue_angular_change,joint_diagnostic_not_additional_endpoint,degrees,no_recorded_development_exposure,1447,913,911,627,614,13,6,814,496,496,,0.8232913842765239,0.36330413818359375,2.753864288330064,,0.02206851119894598
bbox_down_5pct,joint_colour_composition_total_variation,joint_diagnostic_not_additional_endpoint,fraction,all_cached,2853,1759,1753,1250,1224,26,15,1588,960,959,,0.01105251955189228,0.006029317556619062,0.035558928512368075,,0.021196581196581195
bbox_down_5pct,joint_colour_composition_total_variation,joint_diagnostic_not_additional_endpoint,fraction,recorded_development_exposed,1406,846,842,623,610,13,9,774,464,463,,0.011671964849723424,0.006414080592301974,0.038370769289027565,,0.02025586353944563
bbox_down_5pct,joint_colour_composition_total_variation,joint_diagnostic_not_additional_endpoint,fraction,no_recorded_development_exposure,1447,913,911,627,614,13,6,814,496,496,,0.010474287348473294,0.0058388096549002715,0.03308067317103004,,0.02206851119894598
resolution_75pct,orientation_image_vertical_angle,registered_endpoint,degrees,all_cached,2853,1759,1753,995,662,333,108,1750,572,571,0.3273483916471192,3.5653010390179856,1.2899931016559805,12.855451310085634,0.9822095684755836,0.3200084068936528
resolution_75pct,orientation_image_vertical_angle,registered_endpoint,degrees,recorded_development_exposed,1406,846,842,508,327,181,43,855,281,280,0.8991218985353977,3.3620412943885696,1.2981192710768745,9.746615956383309,0.9880003935910261,0.340295358649789
resolution_75pct,orientation_image_vertical_angle,registered_endpoint,degrees,no_recorded_development_exposure,1447,913,911,487,335,152,65,895,291,291,-0.22281168370929988,3.7608774256029918,1.2733529883304868,15.102147915836422,0.9756327033489328,0.2998743718592965
resolution_75pct,corolla_lab_lightness,registered_endpoint,Lab L*,all_cached,2853,1759,1753,1250,902,348,62,1541,762,760,-0.5448917284346463,0.9534743346666035,0.7843132019042969,2.745098114013672,0.9922202652112091,0.26198290598290597
resolution_75pct,corolla_lab_lightness,registered_endpoint,Lab L*,recorded_development_exposed,1406,846,842,623,431,192,29,754,359,357,-0.5107010744310339,0.899013169339391,0.7843093872070312,2.745098114013672,0.9923030392317218,0.2915778251599147
resolution_75pct,corolla_lab_lightness,registered_endpoint,Lab L*,no_recorded_development_exposure,1447,913,911,627,471,156,33,787,403,403,-0.5751797271425612,1.0017190890631664,0.7843132019042969,2.745101547241211,0.9912575815388827,0.23455204216073783
resolution_75pct,corolla_lab_chroma,registered_endpoint,Lab chroma,all_cached,2853,1759,1753,1250,902,348,62,1541,762,760,0.009579246817973628,0.543718866820921,0.31194305419921875,1.7878594398498509,0.9973224969808723,0.26198290598290597
resolution_75pct,corolla_lab_chroma,registered_endpoint,Lab chroma,recorded_development_exposed,1406,846,842,623,431,192,29,754,359,357,-0.0457990962027613,0.581759349749981,0.3570213317871094,1.9065299987792963,0.9968936707132169,0.2915778251599147
resolution_75pct,corolla_lab_chroma,registered_endpoint,Lab chroma,no_recorded_development_exposure,1447,913,911,627,471,156,33,787,403,403,0.058636488650237566,0.5100204737547314,0.26982688903808594,1.614803123474121,0.9974619716304555,0.23455204216073783
resolution_75pct,corolla_hue_sin,registered_endpoint,unitless,all_cached,2853,1759,1753,1250,902,348,62,1541,762,760,-0.006923463674300318,0.017232543695801725,0.005222259987346767,0.07108626167418534,0.9955004022550338,0.26198290598290597
resolution_75pct,corolla_hue_sin,registered_endpoint,unitless,recorded_development_exposed,1406,846,842,623,431,192,29,754,359,357,-0.007908706772072262,0.018059162848141037,0.006007927396309065,0.07848726268175725,0.9947768448914939,0.2915778251599147
resolution_75pct,corolla_hue_sin,registered_endpoint,unitless,no_recorded_development_exposure,1447,913,911,627,471,156,33,787,403,403,-0.006050680086447753,0.016500278094349778,0.004699280358040736,0.05893883885972849,0.9959548619578079,0.23455204216073783
resolution_75pct,corolla_hue_cos,registered_endpoint,unitless,all_cached,2853,1759,1753,1250,902,348,62,1541,762,760,-0.006005848902159514,0.014754432814441668,0.005421194497787149,0.058871368123165214,0.9911168201650736,0.26198290598290597
resolution_75pct,corolla_hue_cos,registered_endpoint,unitless,recorded_development_exposed,1406,846,842,623,431,192,29,754,359,357,-0.00494862046235021,0.015092189440593113,0.005329735363190924,0.061685257234446005,0.9959067174669756,0.2915778251599147
resolution_75pct,corolla_hue_cos,registered_endpoint,unitless,no_recorded_development_exposure,1447,913,911,627,471,156,33,787,403,403,-0.006942401142883887,0.014455229053806274,0.005540256032323554,0.052148388567799756,0.9869344773075877,0.23455204216073783
resolution_75pct,visible_floret_fraction,registered_endpoint,fraction,all_cached,2853,1759,1753,1250,902,348,62,1541,762,760,0.011591506810055186,0.01899656265035444,0.012582746535634001,0.06046466586494237,0.9904084248578576,0.26198290598290597
resolution_75pct,visible_floret_fraction,registered_endpoint,fraction,recorded_development_exposed,1406,846,842,623,431,192,29,754,359,357,0.01096324701027023,0.01764750696700253,0.012770324068079653,0.051021602188606185,0.9923541069180168,0.2915778251599147
resolution_75pct,visible_floret_fraction,registered_endpoint,fraction,no_recorded_development_exposure,1447,913,911,627,471,156,33,787,403,403,0.012148054573140122,0.02019163182890687,0.012391099388336824,0.06358841675801487,0.9884426722735975,0.23455204216073783
resolution_75pct,corolla_white_pixel_fraction,registered_endpoint,fraction,all_cached,2853,1759,1753,1250,902,348,62,1541,762,760,-0.004040157077988717,0.011929854106307959,0.00684844090318679,0.03406856358614217,0.9928688638491797,0.26198290598290597
resolution_75pct,corolla_white_pixel_fraction,registered_endpoint,fraction,recorded_development_exposed,1406,846,842,623,431,192,29,754,359,357,-0.004299277803717441,0.012444840164726302,0.007381788939668649,0.039110569455285744,0.9937954347645412,0.2915778251599147
resolution_75pct,corolla_white_pixel_fraction,registered_endpoint,fraction,no_recorded_development_exposure,1447,913,911,627,471,156,33,787,403,403,-0.003810613407802228,0.011473650575649526,0.0061180925708471424,0.02986155836726727,0.9916829186775382,0.23455204216073783
resolution_75pct,corolla_redmagenta_pixel_fraction,registered_endpoint,fraction,all_cached,2853,1759,1753,1250,902,348,62,1541,762,760,0.0013007665683893938,0.008597977810027824,0.0031955793010867823,0.03649282502593388,0.9940087736695176,0.26198290598290597
resolution_75pct,corolla_redmagenta_pixel_fraction,registered_endpoint,fraction,recorded_development_exposed,1406,846,842,623,431,192,29,754,359,357,0.0023855201399943906,0.008291061777452782,0.003487451070177017,0.03548837485046897,0.9946209315113865,0.2915778251599147
resolution_75pct,corolla_redmagenta_pixel_fraction,registered_endpoint,fraction,no_recorded_development_exposure,1447,913,911,627,471,156,33,787,403,403,0.00033983102232739896,0.008869861243351127,0.0031690876889716724,0.036815076747802766,0.9934053182872552,0.23455204216073783
resolution_75pct,corolla_purple_pixel_fraction,registered_endpoint,fraction,all_cached,2853,1759,1753,1250,902,348,62,1541,762,760,0.005901464099174389,0.00938966286884657,0.0016520389472261892,0.04733574968203445,0.9929479305408649,0.26198290598290597
resolution_75pct,corolla_purple_pixel_fraction,registered_endpoint,fraction,recorded_development_exposed,1406,846,842,623,431,192,29,754,359,357,0.004737894082602546,0.00876513079124182,0.0017964177356455575,0.046591839275892354,0.9916569603537357,0.2915778251599147
resolution_75pct,corolla_purple_pixel_fraction,registered_endpoint,fraction,no_recorded_development_exposure,1447,913,911,627,471,156,33,787,403,403,0.006932219672167311,0.00994290840657584,0.0016104383127443223,0.05081032502762876,0.9939030340817594,0.23455204216073783
resolution_75pct,corolla_yellow_pixel_fraction,registered_endpoint,fraction,all_cached,2853,1759,1753,1250,902,348,62,1541,762,760,-0.0031620735895750668,0.014811843099513146,0.008656728951968284,0.048593951478607574,0.9961988390079539,0.26198290598290597
resolution_75pct,corolla_yellow_pixel_fraction,registered_endpoint,fraction,recorded_development_exposed,1406,846,842,623,431,192,29,754,359,357,-0.0028241364188794967,0.01582836251201542,0.009725548943888038,0.04842256712579571,0.9964695386949043,0.2915778251599147
resolution_75pct,corolla_yellow_pixel_fraction,registered_endpoint,fraction,no_recorded_development_exposure,1447,913,911,627,471,156,33,787,403,403,-0.003461437286692484,0.013911353198115347,0.007961935817253851,0.04853475844610097,0.9956343290748285,0.23455204216073783
resolution_75pct,capitulum_outline_aspect_ratio,registered_endpoint,ratio,all_cached,2853,1759,1753,1136,775,361,67,1650,657,655,0.007842554436556924,0.05255537409017796,0.025029904306220097,0.19642099573595803,0.8229145219470736,0.3065662202380953
resolution_75pct,capitulum_outline_aspect_ratio,registered_endpoint,ratio,recorded_development_exposed,1406,846,842,580,386,194,25,801,322,320,0.01058109996156347,0.055331690250982925,0.02546224055317503,0.2030900613774631,0.8259745225181656,0.3235955056179775
resolution_75pct,capitulum_outline_aspect_ratio,registered_endpoint,ratio,no_recorded_development_exposure,1447,913,911,556,389,167,42,849,335,335,0.005226630352968582,0.04990337059328963,0.02366635831020658,0.19356731805628535,0.8194270083642212,0.2897634885439764
resolution_75pct,capitulum_outline_circularity,registered_endpoint,unitless,all_cached,2853,1759,1753,1136,775,361,67,1650,657,655,-0.0240501004868624,0.057851689978552924,0.04274314626053649,0.16334990986179956,0.7551525581169971,0.3065662202380953
resolution_75pct,capitulum_outline_circularity,registered_endpoint,unitless,recorded_development_exposed,1406,846,842,580,386,194,25,801,322,320,-0.025994599598453606,0.05450059332156467,0.04034248874815956,0.15567625924773856,0.7709383321966385,0.3235955056179775
resolution_75pct,capitulum_outline_circularity,registered_endpoint,unitless,no_recorded_development_exposure,1447,913,911,556,389,167,42,849,335,335,-0.0221926684996708,0.061052737531496946,0.04475785628563467,0.1813454750546821,0.7375683668414059,0.2897634885439764
resolution_75pct,capitulum_outline_solidity,registered_endpoint,unitless,all_cached,2853,1759,1753,1136,775,361,67,1650,657,655,-0.022606586171315494,0.03560338805453697,0.0217562536213195,0.11886887393052632,0.8022172532422677,0.3065662202380953
resolution_75pct,capitulum_outline_solidity,registered_endpoint,unitless,recorded_development_exposed,1406,846,842,580,386,194,25,801,322,320,-0.024672098659193415,0.03518994873668347,0.02158109229051547,0.11930193452845887,0.8067124319733106,0.3235955056179775
resolution_75pct,capitulum_outline_solidity,registered_endpoint,unitless,no_recorded_development_exposure,1447,913,911,556,389,167,42,849,335,335,-0.020633559317223157,0.035998315164128374,0.021900098170769433,0.11418485675918322,0.7953430457297088,0.2897634885439764
resolution_75pct,capitulum_width_profile_cv,registered_endpoint,unitless,all_cached,2853,1759,1753,1136,775,361,67,1650,657,655,0.015058640261798806,0.03916021018060752,0.026258102565051455,0.12789476187034451,0.805023284740379,0.3065662202380953
resolution_75pct,capitulum_width_profile_cv,registered_endpoint,unitless,recorded_development_exposed,1406,846,842,580,386,194,25,801,322,320,0.013332260387183112,0.03809002760234604,0.026235091206661898,0.1271548516887382,0.8015296081431448,0.3235955056179775
resolution_75pct,capitulum_width_profile_cv,registered_endpoint,unitless,no_recorded_development_exposure,1447,913,911,556,389,167,42,849,335,335,0.016707719545013797,0.04018247413596178,0.02655709728384492,0.1361764234785992,0.8087360425194048,0.2897634885439764
resolution_75pct,involucre_length_width_ratio,registered_endpoint,ratio,all_cached,2853,1759,1753,160,82,78,51,2642,74,74,-0.043800654367008314,0.16048635203661937,0.06149870303435678,0.6504946118930182,0.7371640133283968,0.5067567567567568
resolution_75pct,involucre_length_width_ratio,registered_endpoint,ratio,recorded_development_exposed,1406,846,842,74,42,32,19,1313,39,39,-0.06970253308431386,0.18788696948475256,0.0750131339826916,0.6790541457906414,0.6406882591093118,0.4411764705882353
resolution_75pct,involucre_length_width_ratio,registered_endpoint,ratio,no_recorded_development_exposure,1447,913,911,86,40,46,32,1329,35,35,-0.014938560939153559,0.1299542354515566,0.05026600559992467,0.5758371837951123,0.8445378151260505,0.5625
resolution_75pct,involucre_apical_taper_ratio,registered_endpoint,ratio,all_cached,2853,1759,1753,160,82,78,51,2642,74,74,-0.011307574738741843,0.16780443671636064,0.1131498895986719,0.47635590287326574,0.48724176231025534,0.5067567567567568
resolution_75pct,involucre_apical_taper_ratio,registered_endpoint,ratio,recorded_development_exposed,1406,846,842,74,42,32,19,1313,39,39,-0.015267276434178209,0.2158152733992174,0.17896771167879189,0.6180409009985129,0.2230769230769231,0.4411764705882353
resolution_75pct,involucre_apical_taper_ratio,registered_endpoint,ratio,no_recorded_development_exposure,1447,913,911,86,40,46,32,1329,35,35,-0.0068953357066841815,0.11430664726974887,0.09180584572000938,0.3060715210143365,0.7778711484593838,0.5625
resolution_75pct,involucre_basal_taper_ratio,registered_endpoint,ratio,all_cached,2853,1759,1753,160,82,78,51,2642,74,74,-0.004080878562449978,0.15030862940742412,0.05810792440921969,0.4570712291090016,0.5752388004442798,0.5067567567567568
resolution_75pct,involucre_basal_taper_ratio,registered_endpoint,ratio,recorded_development_exposed,1406,846,842,74,42,32,19,1313,39,39,-0.03476238721522979,0.17698905354160288,0.09250276655504308,0.4702560449549412,0.5989878542510122,0.4411764705882353
