obs_id,taxon_name,n_usable_heads,min_dimension_median,sharpness_median,involucre_projection_roughness,involucre_spread_fraction,spine_relative_length_max_proxy,coordinate_precision_tier,env_chelsa_bio01_native,env_chelsa_bio04_native,env_chelsa_bio12_native,env_chelsa_bio15_native,log_min_dimension,log1p_sharpness,resolution_stratum
257853419,Cirsium dissectum,1,347.0,1336.876109707178,0.0809393041340504,0.2574257425742574,0.2813359483896993,high_le_1km,2833.0,5152.0,916.0,184.0,5.849324779946859,7.198838642759248,300_plus
258876872,Cirsium kosmelii,1,276.0,1653.598734345563,0.147265572161124,0.3153153153153153,0.4408660089399042,unknown,2802.0,8075.0,836.0,428.0,5.62040086571715,7.411313801825029,200_299
258882613,Cirsium heterophyllum,2,199.5,1797.650775381058,0.14977360581855154,0.3426671781102161,0.32547168544356775,high_le_1km,2755.0,10928.0,759.0,315.0,5.295814236329918,7.4947920935840315,150_199
259573784,Cirsium ukranicum,1,159.0,1479.7786139521122,0.0914544405142765,0.2584269662921348,0.2904323203067298,high_le_1km,2814.0,9391.0,607.0,243.0,5.0689042022202315,7.30032331892925,150_199
259653843,Cirsium glabrum,1,372.0,6616.7151840974375,0.1082113833345685,0.3157894736842105,0.2305337636332035,high_le_1km,2775.0,6163.0,1365.0,238.0,5.918893854273146,8.797505451003243,300_plus
259899942,Cirsium hidalgoense,1,177.0,5398.474571931731,0.1657619738096216,0.404040404040404,0.6054520294521558,high_le_1km,2876.0,2440.0,982.0,796.0,5.176149732573829,8.594056926324145,150_199
260043309,Cirsium rhizocephalum,1,295.0,1917.762653318884,0.1133816475182022,0.3883495145631068,0.2893913555397308,unknown,2761.0,7915.0,1628.0,355.0,5.68697535633982,7.559435805877351,200_299
260090808,Cirsium sychnosanthum,1,331.0,5323.265591718056,0.0686088188828769,0.2717391304347826,0.1845343268156918,high_le_1km,2781.0,7271.0,3038.0,218.0,5.802118375377063,8.580030064017944,300_plus
261065986,Cirsium occidentale,1,334.0,2172.222670374328,0.0614636081168315,0.2111111111111111,0.2000170800446999,high_le_1km,2895.0,7564.0,1504.0,817.0,5.811140992976701,7.683966446416776,300_plus
261186812,Cirsium inamoenum,1,239.0,3254.313180543229,0.0742168836276007,0.2989690721649484,0.1621868148489653,high_le_1km,2728.0,8128.0,907.0,398.0,5.476463551931511,8.088043765234936,200_299
261719615,Cirsium pumilum,1,179.0,9084.391885982805,0.0748981971219314,0.2988505747126437,0.139520450279977,high_le_1km,2831.0,6362.0,1068.0,122.0,5.187385805840755,9.114423115396145,150_199
261984293,Cirsium tancitaroense,1,168.0,1701.997302369581,0.0780034813818447,0.2954545454545454,0.2600807490513316,moderate_1_to_10km,2843.0,1832.0,1814.0,1024.0,5.123963979403259,7.440145096615386,150_199
262752243,Cirsium magdalenense,1,170.0,7961.32565994446,0.0888451152767977,0.2588235294117647,0.2988062649473231,high_le_1km,2954.0,3358.0,144.0,915.0,5.135798437050262,8.982476404500304,150_199
266225373,Cirsium mexicanum,1,169.0,1984.7119306833224,0.1077832798638517,0.2818181818181818,0.2724962295721403,high_le_1km,2913.0,591.0,3247.0,591.0,5.1298987149230735,7.59373278407595,150_199
266409962,Cirsium mohavense,1,245.0,5786.572155525492,0.1383035238864694,0.320754716981132,0.3231762638687711,high_le_1km,2943.0,9099.0,145.0,516.0,5.501258210544727,8.663468165794178,200_299
267047042,Cirsium mexicanum,2,161.5,5499.446200303855,0.08016132709717941,0.3149350649350649,0.2247672572385277,high_le_1km,2977.0,3038.0,1259.0,672.0,5.084505142662711,8.612584495257892,150_199
267462490,Cirsium obvallatum,1,321.0,6361.668689220359,0.0632804760166916,0.2352941176470588,0.1104722038761973,high_le_1km,2764.0,7110.0,3189.0,191.0,5.771441123130016,8.758203173547841,300_plus
268224403,Cirsium pinetorum,1,170.0,5715.446504015501,0.0823182355591953,0.3333333333333333,0.1556627727077462,high_le_1km,2871.0,2384.0,732.0,1008.0,5.135798437050262,8.65110265076724,150_199
268843530,Cirsium subcoriaceum,1,197.0,4498.671478583644,0.0727449501739985,0.189873417721519,0.1645499258334074,high_le_1km,2852.0,2417.0,951.0,1012.0,5.2832037287379885,8.411759668334243,150_199
268897167,Cirsium irumtiense,1,185.0,2390.863364909907,0.0757765698359933,0.3186813186813186,0.1600736782602806,high_le_1km,2970.0,3313.0,2404.0,251.0,5.220355825078324,7.779827991745834,150_199
268994136,Cirsium alatum,1,349.0,807.598404635065,0.1509742614508417,0.1926605504587156,0.5122797060752218,high_le_1km,2819.0,9397.0,573.0,188.0,5.855071922202427,6.695302384208267,300_plus
271838045,Cirsium acrolepis,1,151.0,4481.363608622888,0.0933289193370837,0.3636363636363636,0.1670061000801855,high_le_1km,2897.0,4183.0,788.0,789.0,5.017279836814924,8.407905777492187,150_199
272773692,Cirsium acrolepis,1,215.0,3871.574779020169,0.0676807579365419,0.2771084337349397,0.1872540082511398,high_le_1km,2894.0,4203.0,758.0,743.0,5.3706380281276624,8.261674882374479,200_299
277238605,Cirsium cymosum,2,209.0,2895.9402812282983,0.13533626107107516,0.3297434273044029,0.32263501273447887,unknown,2873.0,5062.0,509.0,893.0,5.342334251964811,7.97141038355215,200_299
277697896,Cirsium filipendulum,1,165.0,2226.300520397225,0.1011592143460581,0.3295454545454545,0.2757596035284997,high_le_1km,2883.0,3287.0,897.0,559.0,5.10594547390058,7.7085456022022845,150_199
278283556,Cirsium pacificum,1,374.0,412.5582149313326,0.1323192502597116,0.3608247422680412,0.5794930937711342,high_le_1km,2981.0,5365.0,455.0,1191.0,5.924255797414532,6.024798290361688,300_plus
279536254,Cirsium engelmannii,1,262.0,2228.362393933551,0.1539031988672538,0.3721611283767631,0.445682008311709,high_le_1km,2920.0,7705.0,896.0,304.0,5.568344503761097,7.709470901567784,200_299
279792480,Cirsium carolinianum,1,156.0,4051.144592308173,0.1011961136842986,0.391304347826087,0.2075046967027301,high_le_1km,2906.0,7011.0,1105.0,194.0,5.049856007249537,8.307001548914577,150_199
280321443,Cirsium lomatolepis,1,169.0,594.0529987917952,0.0884097177766688,0.4130434782608695,0.1433987888502956,high_le_1km,2889.0,1586.0,836.0,970.0,5.1298987149230735,6.388650475178468,150_199
280427644,Cirsium joannae,1,367.0,4649.893697923711,0.068440956861791,0.147677793904209,0.256165441473633,unknown,2837.0,8836.0,401.0,308.0,5.905361848054571,8.444814673216547,300_plus
281483632,Cirsium falconeri,1,153.0,3413.1701251655345,0.0745966932906869,0.2653061224489796,0.1826998681779829,unknown,2814.0,6382.0,1583.0,418.0,5.030437921392435,8.135689733737182,150_199
281581584,Cirsium filipendulum,1,339.0,2390.058787370077,0.0781328809192863,0.3469387755102041,0.1459424934166238,unknown,2871.0,3735.0,1507.0,294.0,5.82600010738045,7.779491554094623,300_plus
282030897,Cirsium andrewsii,1,202.0,906.843103656326,0.0547681962324236,0.2043010752688172,0.1904428578970511,unknown,2852.0,1173.0,961.0,927.0,5.308267697401205,6.8110715703407685,200_299
282590576,Cirsium candelabrum,1,258.0,3289.839718378541,0.1393570889311968,0.4148936170212766,0.4162668833583067,high_le_1km,2845.0,7536.0,569.0,242.0,5.552959584921617,8.098898044742585,200_299
283299661,Cirsium ehrenbergii,1,303.0,2255.768329433752,0.1085406685762344,0.3536630036630036,0.3442599642740088,high_le_1km,2851.0,2035.0,917.0,992.0,5.713732805509369,7.721689126194135,300_plus
283513325,Cirsium barnebyi,1,365.0,1080.0857716532394,0.2143515704879763,0.3846153846153846,0.7135991599717766,high_le_1km,2807.0,10565.0,345.0,256.0,5.8998973535824915,6.985721159221683,300_plus
284123120,Cirsium occidentale,1,277.0,4529.15251119329,0.0797048366802049,0.2857142857142857,0.1667447402444568,unknown,2897.0,4947.0,435.0,932.0,5.6240175061873385,8.418510884840448,200_299
284418264,Cirsium remotifolium,1,257.0,1127.8460844981428,0.1017822307868316,0.1975308641975308,0.3462931109214906,unknown,2855.0,2472.0,1098.0,942.0,5.54907608489522,7.028951225802108,200_299
284755935,Cirsium ukranicum,1,360.0,1831.266148817463,0.0951325613112157,0.2926829268292683,0.2164929632434747,high_le_1km,2815.0,9486.0,585.0,181.0,5.886104031450156,7.5133088124210765,300_plus
285516473,Cirsium japonicum,1,194.0,1745.532282811117,0.0898739658084258,0.2637362637362637,0.323298133269909,unknown,2884.0,8120.0,1708.0,416.0,5.267858159063328,7.465387548365271,150_199
285694680,Cirsium pyrenaicum,1,289.0,932.778999377868,0.1381413076472055,0.3859466943579093,0.3304207649394801,high_le_1km,2877.0,6784.0,648.0,511.0,5.666426688112432,6.839239792862087,200_299
285922878,Cirsium hypoleucum,4,160.0,2788.8437989282775,0.10351719023617764,0.290703781512605,0.2586197834777147,high_le_1km,2857.0,6865.0,1067.0,210.0,5.075173815233827,7.933740887200922,150_199
287224623,Cirsium canescens,1,313.0,1350.769565437954,0.094545751326485,0.3949555243445692,0.2259261328675851,high_le_1km,2785.0,8521.0,302.0,498.0,5.746203190540153,7.209169802311576,300_plus
287838490,Cirsium filipendulum,1,209.0,9616.541420120668,0.0627095287275908,0.2183908045977011,0.1417241452990874,high_le_1km,2818.0,4713.0,1669.0,452.0,5.342334251964811,9.171343941362242,200_299
288305777,Cirsium rivulare,1,228.0,2756.630855409614,0.1465990768755156,0.3733333333333333,0.2580143991107757,unknown,2804.0,5008.0,1783.0,378.0,5.429345628954441,7.922127204366055,200_299
288393837,Cirsium horridulum,3,290.0,1291.1893355836282,0.063246967494594,0.204787740338854,0.1760613571169156,unknown,2831.0,6362.0,1068.0,122.0,5.66988092298052,7.164093218175313,200_299
288430550,Cirsium remotifolium,1,170.0,2409.941614363319,0.1062352367608802,0.3958333333333333,0.1879251328990943,high_le_1km,2886.0,5078.0,1075.0,931.0,5.135798437050262,7.787772661530969,150_199
288620238,Cirsium repandum,2,179.0,1935.140736741922,0.10303722182970475,0.36180555555555555,0.24963944579964853,high_le_1km,2900.0,7223.0,1232.0,199.0,5.187385805840755,7.568451959792498,150_199
288742165,Cirsium repandum,1,159.0,5052.884519773284,0.1101429438633281,0.3333333333333333,0.2539263613431389,high_le_1km,2890.0,7281.0,1255.0,189.0,5.0689042022202315,8.527912438413898,150_199
289240774,Cirsium dissectum,1,304.0,1631.480446101882,0.1118859100503042,0.3059246954595792,0.2621714635714466,high_le_1km,2825.0,5508.0,832.0,184.0,5.717027701406222,7.397855883193326,300_plus
289854693,Cirsium morinifolium,1,322.0,4901.429464058548,0.1301956425648106,0.404040404040404,0.3258424220272417,high_le_1km,2832.0,5864.0,867.0,880.0,5.7745515455444085,8.497486170217593,300_plus
290378843,Cirsium welwitschii,1,374.0,1417.1541409016652,0.2419538208127353,0.4181818181818181,0.5760576171054483,unknown,2882.0,3851.0,983.0,545.0,5.924255797414532,7.257111404217941,300_plus
290857000,Cirsium ownbeyi,1,332.0,2476.746025083596,0.1794992045911864,0.2941176470588235,0.5893494141508522,unknown,2823.0,11059.0,259.0,318.0,5.805134968916488,7.815104565041195,300_plus
291564790,Cirsium pitcheri,1,381.0,2018.4385664069328,0.1365042011385838,0.3559322033898305,0.3745675408038075,unknown,2759.0,10549.0,842.0,285.0,5.942799375126701,7.610574814341176,300_plus
292156112,Cirsium semenowii,1,342.0,16512.318674830112,0.0203479644240921,0.0476190476190476,0.0790605399108353,high_le_1km,2731.0,9261.0,796.0,511.0,5.834810737062605,9.711922526698027,300_plus
292741732,Cirsium undulatum,1,248.0,690.3804367103996,0.1508192540003337,0.2905982905982906,0.4786095510394308,high_le_1km,2788.0,10356.0,301.0,610.0,5.5134287461649825,6.5386902319041,200_299
292872107,Cirsium pendulum,1,375.0,3541.467680594711,0.1017155154618948,0.3112449799196787,0.2465475665742301,high_le_1km,2789.0,11074.0,751.0,738.0,5.926926025970411,8.172578848190744,300_plus
293081390,Cirsium obvallatum,1,375.0,4693.157435314819,0.0552709154179955,0.172385428907168,0.1184211630272133,high_le_1km,2765.0,7060.0,2594.0,122.0,5.926926025970411,8.454073915540647,300_plus
293146657,Cirsium arctorhaphis,1,350.0,636.5986126921139,0.0923864695636536,0.3047619047619048,0.1985726473172369,unknown,2875.0,3324.0,555.0,706.0,5.857933154483459,6.457708951645712,300_plus
293255408,Cirsium griseum,1,211.0,2572.544965967665,0.0790161567435502,0.2619047619047619,0.1635840215370418,unknown,2733.0,9883.0,867.0,206.0,5.351858133476067,7.853039591630144,200_299
293822236,Cirsium cymosum,1,261.0,2785.672332802266,0.0589911200852157,0.1917808219178082,0.0953439040004112,high_le_1km,2818.0,8452.0,431.0,544.0,5.564520407322694,7.932603450710819,200_299
293961712,Cirsium cymosum,1,375.0,3674.8805526700494,0.138630868120155,0.3962713765068685,0.2602943941859585,unknown,2778.0,8355.0,648.0,486.0,5.926926025970411,8.209547989114684,300_plus
294042898,Cirsium erisithales,1,155.0,2764.907542964545,0.0868104200140254,0.325,0.2032666489208504,moderate_1_to_10km,2786.0,6470.0,1447.0,322.0,5.043425116919247,7.925124085405927,150_199
294731072,Cirsium remotifolium,1,330.0,1543.9183405106048,0.1718300008336344,0.348314606741573,0.5057204305377847,high_le_1km,2805.0,5781.0,1613.0,567.0,5.799092654460526,7.342726333896579,300_plus
295352778,Cirsium heterophyllum,1,181.0,3181.4870396527217,0.0705264818426749,0.2823529411764706,0.1418124245430332,unknown,2775.0,8002.0,702.0,293.0,5.198497031265826,8.06541825804392,150_199
295456250,Cirsium carolinianum,1,247.0,5360.9944351387085,0.0614904297691977,0.21875,0.0980235907511611,high_le_1km,2873.0,7830.0,1289.0,131.0,5.5093883366279774,8.587091280962227,200_299
295628297,Cirsium erisithales,1,164.0,6397.751787238323,0.0654692396683878,0.3,0.1516014175508627,high_le_1km,2800.0,7252.0,927.0,380.0,5.099866427824199,8.763858217082294,150_199
295773832,Cirsium canum,1,321.0,3356.1873888656582,0.0494663509108996,0.0958904109589041,0.0893413402614348,high_le_1km,2834.0,7674.0,572.0,305.0,5.771441123130016,8.118858815757454,300_plus
295977794,Cirsium undulatum,1,183.0,5408.800519644194,0.0555606094316766,0.2209302325581395,0.129611525593643,moderate_1_to_10km,2792.0,11269.0,535.0,623.0,5.209486152841421,8.59596749863654,150_199
296284733,Cirsium tuberosum,1,176.0,3053.4143215810604,0.1052618115247653,0.323943661971831,0.3388745279621727,unknown,2805.0,6335.0,1149.0,242.0,5.170483995038151,8.024343141796615,150_199
296336951,Cirsium arvense,2,291.5,3190.4578553525607,0.10293144770741605,0.3350877192982456,0.22815992814696195,high_le_1km,2798.0,6657.0,650.0,267.0,5.675040005790547,8.068233099330074,200_299
296714683,Cirsium canum,1,229.0,2967.255843283484,0.083574578838449,0.3068868980963046,0.1980902026026794,high_le_1km,2833.0,7225.0,985.0,199.0,5.43372200355424,7.9957298011394276,200_299
296771508,Cirsium hookerianum,1,170.0,1416.4636425854856,0.0843800959110424,0.3518518518518518,0.1801846466937932,unknown,2727.0,8488.0,1061.0,354.0,5.135798437050262,7.256624386303292,150_199
297176534,Cirsium andersonii,1,262.0,3591.240973131497,0.0721432489207181,0.3048780487804878,0.1362270134219192,high_le_1km,2779.0,6994.0,1346.0,703.0,5.568344503761097,8.186531513233028,200_299
297244763,Cirsium sorocephalum,1,260.0,890.6924915261203,0.1602317514568653,0.4056603773584906,0.3256568162535104,high_le_1km,2858.0,8344.0,290.0,1050.0,5.560681631015528,6.793121332701793,200_299
297325454,Cirsium monspessulanum,1,316.0,2581.782595775804,0.1068574588514326,0.3617971419695557,0.259738172235051,high_le_1km,2855.0,5398.0,963.0,303.0,5.755742213586912,7.856622622219388,300_plus
298360762,Cirsium uliginosum,1,323.0,5046.607403117591,0.1246066930965288,0.2857142857142857,0.2315277037357584,high_le_1km,2751.0,8080.0,1642.0,195.0,5.777652323222656,8.526669628438587,300_plus
298546019,Cirsium hesperium,1,226.0,3758.715319559901,0.0850249500571887,0.2637362637362637,0.2385417865913338,unknown,2702.0,8471.0,906.0,242.0,5.420534999272286,8.23209852063457,200_299
298740993,Cirsium drummondii,1,232.0,3243.3875015635563,0.0817108225058209,0.3478260869565217,0.1636636413133547,high_le_1km,2764.0,8237.0,562.0,649.0,5.44673737166631,8.08468185987819,200_299
298868257,Cirsium sychnosanthum,1,159.0,5086.561931685299,0.1220668125320814,0.3,0.2732176547088181,high_le_1km,2781.0,7271.0,3038.0,218.0,5.0689042022202315,8.534554002980991,150_199
298976244,Cirsium flodmanii,1,166.0,2946.713267099749,0.0720289498563073,0.2446808510638297,0.2097097701322063,high_le_1km,2761.0,12020.0,368.0,606.0,5.111987788356544,7.988784985044138,150_199
299036576,Cirsium parryi,1,284.0,1210.8423791799585,0.131697879529083,0.3571428571428571,0.4142808787844507,high_le_1km,2741.0,7969.0,1022.0,171.0,5.648974238161206,7.099897107990449,200_299
299305783,Cirsium eatonii,1,239.0,2842.595826836761,0.0864104191180416,0.3055555555555556,0.1252101280725503,high_le_1km,2722.0,8608.0,976.0,135.0,5.476463551931511,7.952824666490867,200_299
299633106,Cirsium centaureae,2,191.5,2630.8734600436374,0.11238669039789109,0.3074282147315855,0.3302465997285092,moderate_1_to_10km,2777.0,7110.0,698.0,292.0,5.2548878086207,7.875451213798429,150_199
299794988,Cirsium semenowii,1,226.0,1143.0818651203526,0.0786174233958302,0.3684210526315789,0.1397025962659394,moderate_1_to_10km,2776.0,8561.0,730.0,417.0,5.420534999272286,7.042357729799307,200_299
300230207,Cirsium canescens,1,235.0,4283.716344155952,0.0944119700265322,0.3253012048192771,0.2251006392669585,unknown,2760.0,8741.0,476.0,528.0,5.459585514144159,8.362809631444225,200_299
300249927,Cirsium remotifolium,1,177.0,8741.555159503934,0.1078116852673088,0.3163265306122449,0.2546179458815638,high_le_1km,2773.0,6103.0,2033.0,603.0,5.176149732573829,9.075957778268949,150_199
300297601,Cirsium drummondii,1,282.0,6974.837049602324,0.0591482454501546,0.2658227848101265,0.1040993528331181,high_le_1km,2714.0,13807.0,391.0,509.0,5.641907070938114,8.850207606600733,200_299
300586527,Cirsium clavatum,1,205.0,4784.946829161219,0.0588895890547171,0.2653061224489796,0.130308490306817,high_le_1km,2745.0,9277.0,931.0,280.0,5.3230099791384085,8.473439158745348,200_299
300641641,Cirsium carniolicum,1,222.0,1776.3483051484536,0.1464034487059438,0.3461538461538461,0.3485556180326538,unknown,2778.0,6750.0,1832.0,299.0,5.402677381872279,7.482877816346953,200_299
300704269,Cirsium tioganum,1,167.0,7475.706898757798,0.0533843714950569,0.2247191011235955,0.1181395274625521,high_le_1km,2743.0,8516.0,299.0,491.0,5.117993812416755,8.919547719851435,150_199
300791967,Cirsium clavatum,1,202.0,6835.815323748595,0.1594190437365478,0.2745098039215686,0.4669222713605555,unknown,2771.0,9439.0,347.0,310.0,5.308267697401205,8.830077306249962,200_299
300884599,Cirsium erisithales,1,213.0,5883.011566423091,0.1154638096083327,0.2685185185185185,0.3225501544133394,high_le_1km,2785.0,7111.0,985.0,194.0,5.3612921657094255,8.679994047460914,200_299
300921223,Cirsium pumilum,1,167.0,1675.8974059149618,0.0901916368669067,0.3010752688172043,0.2551953821343836,high_le_1km,2797.0,9411.0,998.0,238.0,5.117993812416755,7.424700582799134,150_199
301154616,Cirsium canum,1,317.0,3773.5887091162695,0.0522324977338343,0.1359223300970873,0.1275856258068181,high_le_1km,2778.0,11001.0,503.0,344.0,5.75890177387728,8.23604670452003,300_plus
301178058,Cirsium heterophyllum,1,170.0,1817.2116729318525,0.0716403639579168,0.2988505747126437,0.162894024998478,unknown,2743.0,9582.0,805.0,297.0,5.135798437050262,7.505608699715467,150_199
301518173,Cirsium scariosum,2,238.0,2953.1214969204857,0.08424019114828014,0.308433734939759,0.18334675373849435,high_le_1km,2712.0,9109.0,981.0,270.0,5.472270673671475,7.990956591873313,200_299
301620151,Cirsium heterophyllum,1,218.0,1555.4332187510838,0.0605392837982389,0.1547619047619047,0.262797573637313,high_le_1km,2760.0,7726.0,693.0,371.0,5.384495062789089,7.350152084207668,200_299
301631751,Cirsium waldsteinii,2,165.5,1706.5608210464993,0.1496355921718242,0.3561307519640852,0.3981391416887828,high_le_1km,2776.0,7584.0,1250.0,392.0,5.1089711948171175,7.442821210749955,150_199
301810312,Cirsium creticum,1,455.0,4551.042157555733,0.1499576612465217,0.4333333333333333,0.3154282111846471,high_le_1km,2871.0,7695.0,569.0,434.0,6.12029741895095,8.423331237089233,300_plus
301960798,Cirsium griseum,1,156.0,4172.0009438120505,0.068966418101571,0.2333333333333333,0.2264706401356443,high_le_1km,2735.0,8217.0,836.0,319.0,5.049856007249537,8.33639070676264,150_199
302055074,Cirsium echinus,2,249.5,1593.1845016524412,0.10655605384643341,0.31846681651484676,0.2833022445962198,high_le_1km,2769.0,8681.0,722.0,417.0,5.519458915191573,7.37411760023815,200_299
302076465,Cirsium serrulatum,1,196.0,2247.94698520126,0.1792883116896689,0.3763440860215054,0.6551177781514173,high_le_1km,2762.0,12144.0,466.0,474.0,5.278114659230517,7.718217379071989,150_199
302255142,Cirsium lipskyi,1,320.0,3405.867899145043,0.1036627107683877,0.25,0.2998210123549331,unknown,2854.0,5073.0,3329.0,893.0,5.768320995793772,8.133548643544142,300_plus
302262642,Cirsium lipskyi,1,316.0,847.4857833296949,0.0911706360015572,0.2709459459459459,0.2932356601171879,unknown,2829.0,5722.0,2576.0,856.0,5.755742213586912,6.74345332947168,300_plus
302297797,Cirsium tymphaeum,1,218.0,2337.083052089792,0.0923809574282416,0.2830188679245283,0.205935768806888,high_le_1km,2826.0,7035.0,1729.0,293.0,5.384495062789089,7.757086664108451,200_299
302341301,Cirsium obvallatum,3,319.0,2059.1772057174694,0.1099723640964498,0.2736842105263158,0.317977800138687,high_le_1km,2748.0,8257.0,1987.0,133.0,5.765191102784844,7.630547280276876,300_plus
302701834,Cirsium alsophilum,1,364.0,3588.7851554191016,0.1027525404586948,0.2521008403361344,0.3554472983890064,high_le_1km,2807.0,6955.0,2111.0,365.0,5.8971538676367405,8.185847634404366,300_plus
302707758,Cirsium waldsteinii,2,188.0,3192.647302803351,0.09160362922882284,0.3285842064911832,0.21699635207182943,high_le_1km,2759.0,7581.0,1533.0,351.0,5.236441962829949,8.068918897756998,150_199
302747539,Cirsium pumilum,1,176.0,2758.5389354453205,0.0755610121677576,0.1789473684210526,0.2093824817405624,high_le_1km,2829.0,6570.0,1146.0,117.0,5.170483995038151,7.9228188923815095,150_199
302772416,Cirsium parryi,1,306.0,2507.021591629571,0.0899240485648995,0.2637362637362637,0.2021980269693144,high_le_1km,2748.0,8470.0,879.0,542.0,5.723585101952381,7.8272495108184525,300_plus
302820920,Cirsium monspessulanum,1,280.0,9584.97805327348,0.0880022304368816,0.3106796116504854,0.2326753632521844,high_le_1km,2852.0,6946.0,1053.0,146.0,5.634789603169249,9.16805669026082,200_299
302828339,Cirsium griseum,1,345.0,2115.14842896195,0.0727098039989918,0.1818181818181818,0.1853718257444644,unknown,2695.0,8013.0,1203.0,174.0,5.84354441703136,7.657352936530337,300_plus
302828684,Cirsium griseum,3,199.0,1948.4013126284303,0.0777993147397203,0.2826086956521739,0.2132863673349374,unknown,2695.0,8013.0,1203.0,174.0,5.293304824724492,7.575277585252852,150_199
303133404,Cirsium pyrenaicum,1,218.0,2077.251192427617,0.0907173852965559,0.3333333333333333,0.1884990388598267,high_le_1km,2823.0,5153.0,1090.0,405.0,5.384495062789089,7.639282046176276,200_299
303163292,Cirsium douglasii,1,324.0,1846.7030960669972,0.1967975025126413,0.5054945054945055,0.3401141994103087,high_le_1km,2791.0,7315.0,1618.0,794.0,5.780743515792329,7.521698576992651,300_plus
303328555,Cirsium turneri,1,227.0,4207.116552331904,0.1380213131609422,0.3859649122807017,0.2995403116089334,high_le_1km,2957.0,6812.0,364.0,583.0,5.424950017481403,8.344770451831474,200_299
303331662,Cirsium acantholepis,2,167.0,2466.0182702184657,0.09726231114596015,0.26959022286125084,0.23600440244360144,unknown,2800.0,1905.0,2129.0,1030.0,5.117993812416755,7.810765522346467,150_199
303551651,Cirsium pyrenaicum,2,213.5,1810.3985566566917,0.10414358982918615,0.2378378378378378,0.34121810124112906,high_le_1km,2826.0,5115.0,732.0,329.0,5.363636832668679,7.501854509129607,200_299
303798135,Cirsium pugnax,1,157.0,6581.585657510473,0.0763566800396272,0.2588235294117647,0.215735948067571,high_le_1km,2778.0,7525.0,1519.0,427.0,5.056245805348308,8.792182904200414,150_199
303894099,Cirsium coloradense,1,320.0,4584.270738119392,0.0769466452052166,0.1494252873563218,0.1553356300091685,high_le_1km,2786.0,7623.0,721.0,637.0,5.768320995793772,8.43060443161016,300_plus
303910903,Cirsium kamtschaticum,1,176.0,1898.120811813496,0.0822848954862305,0.2839506172839506,0.1419513742173511,high_le_1km,2705.0,11331.0,851.0,412.0,5.170483995038151,7.549146327437202,150_199
304142115,Cirsium wheeleri,2,264.0,2553.885257959405,0.14529449641143924,0.3617027302594312,0.4539943311367433,unknown,2803.0,7232.0,606.0,710.0,5.575949103146316,7.8457625928072225,200_299
304256033,Cirsium flodmanii,1,227.0,402.0664231266133,0.1282374959723373,0.3372093023255814,0.3346416256322309,unknown,2775.0,8490.0,459.0,718.0,5.424950017481403,5.999101370019214,200_299
304295807,Cirsium pumilum,1,165.0,5827.969911094578,0.0948499243573071,0.3294117647058823,0.2035189116759331,high_le_1km,2796.0,11434.0,783.0,529.0,5.10594547390058,8.670595576099576,150_199
304323271,Cirsium alsophilum,1,309.0,5068.610963929809,0.0634994965541117,0.1274509803921568,0.2506725491334807,high_le_1km,2791.0,7014.0,2166.0,305.0,5.733341276897746,8.531019360688404,300_plus
304430730,Cirsium esculentum,1,292.0,4339.365066740697,0.0935993506794843,0.2441860465116279,0.2061192053942185,high_le_1km,2771.0,12948.0,330.0,190.0,5.676753802268282,8.375713740317364,200_299
304546103,Cirsium glabrum,1,343.0,7216.38406917233,0.0831273574015291,0.2790697674418604,0.1710780922124635,high_le_1km,2728.0,6121.0,1825.0,226.0,5.8377304471659395,8.884247848944954,300_plus
304920790,Cirsium chokaiense,1,250.0,3597.011869815104,0.0645490040025829,0.1651376146788991,0.1778284606957475,high_le_1km,2761.0,9643.0,5013.0,246.0,5.521460917862246,8.188136713508678,200_299
304927595,Cirsium erisithales,1,364.0,8592.991149153539,0.0423270204328099,0.1314129520605551,0.0927863550296127,high_le_1km,2754.0,7369.0,1144.0,387.0,5.8971538676367405,9.058818534447692,300_plus
305126406,Cirsium inamoenum,1,375.0,4470.656665528642,0.0865168309514665,0.2129032258064516,0.20967668291188,high_le_1km,2715.0,8327.0,904.0,367.0,5.926926025970411,8.405514237631971,300_plus
305172821,Cirsium leo,1,207.0,5470.57548308963,0.0609480923335014,0.2222222222222222,0.1177912015982847,unknown,2754.0,10527.0,660.0,1005.0,5.332718793265369,8.607321876448184,200_299
305269741,Cirsium ligulare,1,237.0,6475.33423301735,0.0303631530680384,0.073170731707317,0.0747846836524934,high_le_1km,2817.0,7190.0,786.0,180.0,5.4680601411351315,8.775909924493726,200_299
305437243,Cirsium virginianum,1,227.0,3885.258843534388,0.0725401701452014,0.2352941176470588,0.1873475001620863,high_le_1km,2894.0,7112.0,1258.0,228.0,5.424950017481403,8.265202236966228,200_299
305456981,Cirsium funkiae,1,364.0,4336.177320986347,0.0940270189432374,0.2314814814814814,0.1850752618744122,high_le_1km,2679.0,8268.0,1121.0,238.0,5.8971538676367405,8.374979028631655,300_plus
305566557,Cirsium serrulatum,1,153.0,4327.622686552072,0.08743875189997,0.2602739726027397,0.2049740381180097,unknown,2807.0,8407.0,866.0,407.0,5.030437921392435,8.373004684149741,150_199
305916028,Cirsium turkestanicum,1,245.0,1644.8507138292375,0.1207266566088427,0.2980769230769231,0.3628971494505553,high_le_1km,2741.0,7755.0,1336.0,302.0,5.501258210544727,7.406012680786817,200_299
