obs_id,taxon_name,latitude,longitude,tdwg_level3_code,resolution_status,accepted_key,accepted_name,native_range_status
313480866,Cirsium arvense,47.0353166667,-94.2555166667,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
171216053,Cirsium arvense,47.0605163574,-93.7970809937,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
309050366,Cirsium arvense,47.2484138169,-93.5854695891,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
297042729,Cirsium arvense,47.24551737,-93.49675106,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
180836567,Cirsium arvense,47.0821195,-92.7761216667,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
186459200,Cirsium arvense,47.233910257,-92.7049809694,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
180633631,Cirsium arvense,47.1744616667,-92.479745,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
233719256,Cirsium arvense,47.0142326355,-92.2104568481,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
308518287,Cirsium arvense,47.1333876448,-91.5972570398,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
7144212,Cirsium arvense,47.1408551685,-91.4696470992,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
300192312,Cirsium arvense,47.0587692727,-88.5607445298,MIC,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
229699795,Cirsium arvense,47.0102,-88.4914783333,MIC,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
148235223,Cirsium arvense,47.063932,-83.43241,ONT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
297014399,Cirsium arvense,47.192355,-72.5733433333,QUE,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
34959955,Cirsium arvense,47.0780318788,-70.779208992,,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,unmapped_tdwg
300480498,Cirsium arvense,47.0333061218,-70.6590499878,,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,unmapped_tdwg
176759343,Cirsium arvense,47.1293361253,-70.3501297162,QUE,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
90577337,Cirsium arvense,47.2239802693,-70.2496195796,QUE,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
314318137,Cirsium arvense,47.2164573669,-68.2717590332,MAI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
256997873,Cirsium arvense,47.149665008,-67.8986745195,NBR,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
185590771,Cirsium arvense,47.0455627441,-67.7347259521,NBR,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
56548983,Cirsium arvense,47.0128049436,-65.4607542365,NBR,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
89904421,Cirsium arvense,47.0419778333,-64.0125277833,,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,unmapped_tdwg
54308173,Cirsium arvense,47.053452249,-63.9929938831,,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,unmapped_tdwg
131201298,Cirsium arvense,47.2337040127,-61.9165371006,QUE,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
31144961,Cirsium arvense,47.0010722217,-60.464755,,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,unmapped_tdwg
33209552,Cirsium arvense,47.0235721667,-52.87957,,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,unmapped_tdwg
248570899,Cirsium arvense,47.0865154329,-1.7014131685,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
31735005,Cirsium arvense,47.1444003929,-1.2473442723,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
102607033,Cirsium arvense,47.2065916986,-0.9916559234,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
128487625,Cirsium arvense,47.0495414734,-0.4021941125,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
43698829,Cirsium arvense,47.2338913401,0.2055041608,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
80727590,Cirsium arvense,47.1582565308,0.7843032479,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
373011995,Cirsium arvense,47.1042857291,1.8227873071,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
244181510,Cirsium arvense,47.1304138889,2.0518805556,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
309570265,Cirsium arvense,47.1698140429,3.6231122376,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
175419821,Cirsium arvense,47.1584777832,4.1579051018,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
295994459,Cirsium arvense,47.1314133333,4.4914816667,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
32648140,Cirsium arvense,47.1657290915,4.9831611291,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
184970814,Cirsium arvense,47.18866215,5.4070249,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
222328390,Cirsium arvense,47.0521,6.3781833333,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
17444290,Cirsium arvense,47.062761,6.702791,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
292599848,Cirsium arvense,47.0133548499,6.8735821882,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
3966896,Cirsium arvense,47.0455412373,7.1586871147,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
304532114,Cirsium arvense,47.1077758914,7.3328623615,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
320267919,Cirsium arvense,47.24535,7.5090366667,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
44102878,Cirsium arvense,47.2437888889,7.7948361111,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
51682630,Cirsium arvense,47.17442833,8.08789717,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
124158646,Cirsium arvense,47.0297810478,8.3077025442,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
61247307,Cirsium arvense,47.1614089904,8.6788391231,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
184304939,Cirsium arvense,47.2142401738,8.9860653857,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
13854341,Cirsium arvense,47.1524956171,9.4990143925,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
214954735,Cirsium arvense,47.2035135323,9.7397805675,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
145005201,Cirsium arvense,47.0699138889,9.8596305556,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
56549253,Cirsium arvense,47.1481886407,10.3411871195,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
195568268,Cirsium arvense,47.023849,10.743597,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
238626527,Cirsium arvense,47.140591722,10.9422655497,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
318621920,Cirsium arvense,47.1126734,11.2317366,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
303911778,Cirsium arvense,47.0865335245,11.4674361647,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
259501056,Cirsium arvense,47.0840374783,11.5681613879,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
314115387,Cirsium arvense,47.1713559056,11.8102105653,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
134286118,Cirsium arvense,47.2287848533,12.1006638758,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
233970819,Cirsium arvense,47.0242727997,12.3324146997,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
309070997,Cirsium arvense,47.0384166667,12.6915966667,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
314655977,Cirsium arvense,47.0797611667,12.981675,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
299453900,Cirsium arvense,47.1715316772,13.1276302338,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
240164746,Cirsium arvense,47.1792683931,13.3542963127,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
93973387,Cirsium arvense,47.1780144051,13.7363345828,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
301482829,Cirsium arvense,47.1422092356,13.8045271364,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
325178569,Cirsium arvense,47.1919182773,14.2331701382,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
231181646,Cirsium arvense,47.1575597231,14.3945621694,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
181339845,Cirsium arvense,47.0563305,14.630575,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
128194059,Cirsium arvense,47.2020963863,14.8433019964,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
129105154,Cirsium arvense,47.0215491672,15.0331923645,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
173278729,Cirsium arvense,47.1401039989,15.3825344032,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
227320370,Cirsium arvense,47.1237340815,15.6052566993,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
163276977,Cirsium arvense,47.2172383333,15.8385816667,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
162268196,Cirsium arvense,47.0426096036,16.0699570145,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
185535649,Cirsium arvense,47.1940431611,16.2572976661,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
221653488,Cirsium arvense,47.2026221946,16.6933180401,HUN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
293457968,Cirsium arvense,47.2204883333,17.643175,HUN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
361359391,Cirsium arvense,47.1736104775,18.4173511503,HUN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
216572488,Cirsium arvense,47.1698650838,18.5528977588,HUN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
152742255,Cirsium arvense,47.0644882873,18.7757136407,HUN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
339766853,Cirsium arvense,47.18591,19.3215933333,HUN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
283671717,Cirsium arvense,47.167490458,20.2062687278,HUN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
311209026,Cirsium arvense,47.010781,21.137253,HUN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
193602105,Cirsium arvense,47.0961929576,21.9106834754,ROM,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
34350108,Cirsium arvense,47.0827016667,23.3381666667,ROM,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
35719014,Cirsium arvense,47.0796925545,25.4767682685,ROM,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
304253397,Cirsium arvense,47.1133221667,26.2296383333,ROM,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
233729616,Cirsium arvense,47.0789527893,26.6114654541,ROM,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
185588044,Cirsium arvense,47.1528175302,27.6038565114,ROM,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
308692076,Cirsium arvense,47.200634727,30.8805182273,UKR,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
288444719,Cirsium arvense,47.0684016062,32.7889000124,UKR,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
85751663,Cirsium arvense,47.1805686951,35.1157875061,UKR,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
238793230,Cirsium arvense,47.2073317251,38.9317059517,,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,unmapped_tdwg
29368810,Cirsium arvense,47.010837,39.2179121,,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,unmapped_tdwg
289581958,Cirsium arvense,47.0266866667,39.3928533333,RUS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
82813415,Cirsium arvense,47.2486457825,39.8477592468,RUS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
238609128,Cirsium arvense,47.2364278317,40.0441377237,RUS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
51875313,Cirsium arvense,47.1006104714,40.5344807357,RUS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
229650294,Cirsium arvense,47.2402833333,87.4036416667,CHX,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
305827295,Cirsium arvense,47.0799186865,142.6631358419,SAK,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
92378669,Cirsium arvense,47.455291748,-123.8893432617,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
125126311,Cirsium arvense,47.3166346291,-123.2521754783,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
291661692,Cirsium arvense,47.393975,-123.01314445,,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,unmapped_tdwg
85873078,Cirsium arvense,47.4456864098,-122.8387426476,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
173089589,Cirsium arvense,47.3078140337,-122.5199534628,,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,unmapped_tdwg
136126569,Cirsium arvense,47.390545,-122.489901,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
27648924,Cirsium arvense,47.45376129,-122.09475811,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
129628938,Cirsium arvense,47.36059444,-121.96175033,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
33916196,Cirsium arvense,47.46707167,-121.67302,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
235393709,Cirsium arvense,47.2850889015,-121.3227559907,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
173967582,Cirsium arvense,47.2541528,-121.2000822,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
56706285,Cirsium arvense,47.28777,-120.85827,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
56081285,Cirsium arvense,47.26535,-120.69727,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
370120092,Cirsium arvense,47.4513222836,-120.3239763715,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
297835368,Cirsium arvense,47.2823075364,-119.5802555936,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
175586375,Cirsium arvense,47.26823167,-119.31927596,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
200959227,Cirsium arvense,47.3637163901,-118.4657939861,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
326125295,Cirsium arvense,47.3013319495,-118.2445034376,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
172572142,Cirsium arvense,47.32971163,-117.86197984,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
369851947,Cirsium arvense,47.4108083333,-117.5403533333,WAS,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
135295016,Cirsium arvense,47.4542704504,-116.7875495834,IDA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
54764233,Cirsium arvense,47.3604,-116.6912,IDA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
134792728,Cirsium arvense,47.46818,-115.850975,IDA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
136393287,Cirsium arvense,47.3021966667,-115.087525,MNT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
231867770,Cirsium arvense,47.4651517114,-114.8706998584,MNT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
128806977,Cirsium arvense,47.449955,-114.1395555,MNT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
177888434,Cirsium arvense,47.2858666667,-113.4655,MNT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
296361864,Cirsium arvense,47.4793777466,-111.3411865234,MNT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
229818633,Cirsium arvense,47.4046287537,-111.1634750366,MNT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
134848508,Cirsium arvense,47.4640883333,-109.46605,MNT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
93623819,Cirsium arvense,47.3512845937,-102.6510600831,NDA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
57783976,Cirsium arvense,47.4935729411,-102.1276688576,NDA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
16102112,Cirsium arvense,47.4292666667,-101.5528333333,NDA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
303771734,Cirsium arvense,47.3368001206,-101.3831767434,NDA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
228282061,Cirsium arvense,47.2844505719,-100.6568106404,NDA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
86878786,Cirsium arvense,47.4008723546,-100.2748620201,NDA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
86943896,Cirsium arvense,47.4767388271,-99.3996760994,NDA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
133915209,Cirsium arvense,47.2624166077,-98.8456304559,NDA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
52539371,Cirsium arvense,47.2667841138,-96.8326298003,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
168283499,Cirsium arvense,47.281642006,-96.6287308541,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
300122334,Cirsium arvense,47.42598,-96.28253,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
59005285,Cirsium arvense,47.3536019912,-95.1629633457,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
53909298,Cirsium arvense,47.48664667,-94.89601167,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
53176095,Cirsium arvense,47.3732101,-94.52069198,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
129088903,Cirsium arvense,47.3237616667,-94.3020916667,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
218266570,Cirsium arvense,47.3624965511,-93.8812898288,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
321110024,Cirsium arvense,47.2932712441,-93.5346759857,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
305844697,Cirsium arvense,47.2942033333,-93.31603,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
302379969,Cirsium arvense,47.421043396,-93.1717681885,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
127164438,Cirsium arvense,47.4844819599,-92.8699730337,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
180836267,Cirsium arvense,47.28435,-92.5774616667,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
370466718,Cirsium arvense,47.4376755,-92.2302882,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
295925875,Cirsium arvense,47.3406583238,-91.781915926,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
56978710,Cirsium arvense,47.25065333,-91.31041667,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
28089517,Cirsium arvense,47.3829735027,-91.193403825,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
185347987,Cirsium arvense,47.4862786146,-90.9833846533,MIN,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
307005990,Cirsium arvense,47.334,-88.4225083333,MIC,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
7464105,Cirsium arvense,47.4216200181,-79.632208384,ONT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
127279928,Cirsium arvense,47.3244383333,-79.4352116667,QUE,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
264838574,Cirsium arvense,47.3238486785,-71.1450170664,QUE,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
30801844,Cirsium arvense,47.4357420694,-70.5019426014,QUE,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
246058590,Cirsium arvense,47.4494601472,-70.3653668578,,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,unmapped_tdwg
16634015,Cirsium arvense,47.4852425586,-70.024523735,,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,unmapped_tdwg
234243633,Cirsium arvense,47.3763366667,-69.9687716667,QUE,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
121078016,Cirsium arvense,47.2550376216,-68.5797510077,MAI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
233013463,Cirsium arvense,47.2854116667,-68.37265,MAI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
30035378,Cirsium arvense,47.335913518,-68.1844314986,NBR,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
139055590,Cirsium arvense,47.4102067536,-67.5206192728,NBR,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
127500868,Cirsium arvense,47.4969139099,-67.3922576904,NBR,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
182689677,Cirsium arvense,47.3903808594,-66.8007278442,NBR,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
247509007,Cirsium arvense,47.3592609119,-61.9087460992,QUE,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
306706480,Cirsium arvense,47.2782216346,-61.6944173446,,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,unmapped_tdwg
15113291,Cirsium arvense,47.459205,-53.08793,,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,unmapped_tdwg
175568759,Cirsium arvense,47.2826551225,-52.832322903,NFL,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,introduced
296041516,Cirsium arvense,47.3788642883,-3.2197709084,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
305456700,Cirsium arvense,47.347133467,-2.4814553931,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
156756359,Cirsium arvense,47.424973106,-1.9892542296,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
188652068,Cirsium arvense,47.2809133333,-1.52252,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
316577449,Cirsium arvense,47.4182961486,-0.5566056837,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
336161219,Cirsium arvense,47.3942634799,-0.3774755874,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
127748422,Cirsium arvense,47.39552,0.0556195,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
166972106,Cirsium arvense,47.3409423828,0.6890086532,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
306300930,Cirsium arvense,47.3351,0.8253,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
293194702,Cirsium arvense,47.4891933333,1.806255,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
231242970,Cirsium arvense,47.3541679382,2.9626562595,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
86314716,Cirsium arvense,47.4610900879,3.5154128075,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
92074540,Cirsium arvense,47.3280152679,4.8576182406,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
53286275,Cirsium arvense,47.3503806,5.0211854,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
226947471,Cirsium arvense,47.49684252,6.77342348,FRA,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
92372284,Cirsium arvense,47.4390385478,7.037304081,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
181798762,Cirsium arvense,47.4434311268,7.3833627456,,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,unmapped_tdwg
187091231,Cirsium arvense,47.3751216667,7.681375,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
83652403,Cirsium arvense,47.3275680514,7.9313938133,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
300644246,Cirsium arvense,47.4088946205,8.1377959996,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
50020838,Cirsium arvense,47.4021860614,8.4324326366,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
13662486,Cirsium arvense,47.4069206603,8.5392817017,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
244772453,Cirsium arvense,47.4031118932,8.9882071456,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
118033805,Cirsium arvense,47.413860321,9.2536354065,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
82997547,Cirsium arvense,47.3092659556,9.6225419552,SWI,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
143721339,Cirsium arvense,47.4110046053,9.906928989,AUT,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
143721337,Cirsium arvense,47.4757937178,10.0653280264,GER,resolved_unique_accepted_key,206745077,Cirsium arvense (L.) Scop.,native
