scenario,omitted_taxa,model_definition,trait,predictor,status,beta_std_within,se_cluster_taxon,z,p_value,ci_low,ci_high,n_observations,n_taxa,q_fdr_bh,fdr_significant_0_05
omit_rank_03,Cirsium palustre,hemisphere_phase_aligned_cyclic_doy,shape_aspect_ratio_median,chelsa_bio04,ok,0.017250272145588316,0.004618288648373727,3.735208744837286,0.00018755954276336204,0.008198592724565646,0.026301951566610984,35366,140,0.0007502381710534482,True
omit_rank_03,Cirsium palustre,hemisphere_phase_aligned_cyclic_doy,shape_aspect_ratio_median,chelsa_bio12,ok,-0.010821603159254994,0.00415948136299844,-2.6016712697695654,0.009277072955904266,-0.01897403682509751,-0.0026691694934124766,35366,140,0.019645566259561976,True
omit_rank_03,Cirsium palustre,hemisphere_phase_aligned_cyclic_doy,shape_aspect_ratio_median,chelsa_bio15,ok,-0.0065061842443086895,0.0026749243878626803,-2.4322871606502736,0.015003806708941794,-0.011748939705887394,-0.0012634287827299855,35366,140,0.030007613417883588,True
omit_rank_03,Cirsium palustre,hemisphere_phase_aligned_cyclic_doy,shape_circularity_median,chelsa_bio01,ok,-0.029165742321216374,0.009930049096919667,-2.9371196493140888,0.0033127626322978585,-0.04862828091589341,-0.00970320372653934,35366,140,0.009173804212517147,True
omit_rank_03,Cirsium palustre,hemisphere_phase_aligned_cyclic_doy,shape_circularity_median,chelsa_bio04,ok,0.026923497557974192,0.006213683173481859,4.332936972531143,1.4713324207729205e-05,0.014744902326607199,0.03910209278934119,35366,140,8.827994524637523e-05,True
omit_rank_03,Cirsium palustre,hemisphere_phase_aligned_cyclic_doy,shape_circularity_median,chelsa_bio12,ok,-0.004567627218172489,0.0036959494498461786,-1.235846777710282,0.21651552342772484,-0.011811555028551626,0.002676300592206648,35366,140,0.2886873645702998,False
omit_rank_03,Cirsium palustre,hemisphere_phase_aligned_cyclic_doy,shape_circularity_median,chelsa_bio15,ok,-0.011399999822686304,0.007422360060945602,-1.5358995965003015,0.12456300713477168,-0.025947558222428203,0.0031475585770555977,35366,140,0.17937073027407124,False
omit_rank_03,Cirsium palustre,hemisphere_phase_aligned_cyclic_doy,shape_solidity_median,chelsa_bio01,ok,-0.027583815485607684,0.008729419870389464,-3.1598681121036543,0.0015784057041537869,-0.044693164037499344,-0.010474466933716026,35366,140,0.004735217112461361,True
omit_rank_03,Cirsium palustre,hemisphere_phase_aligned_cyclic_doy,shape_solidity_median,chelsa_bio04,ok,0.016089174132757792,0.0060535705238803595,2.6577990739991537,0.0078652769489141,0.00422439392807902,0.027953954337436564,35366,140,0.017696873135056725,True
omit_rank_03,Cirsium palustre,hemisphere_phase_aligned_cyclic_doy,shape_solidity_median,chelsa_bio12,ok,0.004144238897346172,0.005138836911873069,0.8064546449744455,0.41998074959164766,-0.005927696372350075,0.01421617416704242,35366,140,0.5213554132861833,False
omit_rank_03,Cirsium palustre,hemisphere_phase_aligned_cyclic_doy,shape_solidity_median,chelsa_bio15,ok,-0.008487385217682436,0.005777167941182823,-1.4691255826543828,0.1417987300281876,-0.019810426315040184,0.002835655879675311,35366,140,0.19633670311595208,False
omit_rank_03,Cirsium palustre,hemisphere_phase_aligned_cyclic_doy,shape_width_cv_median,chelsa_bio01,ok,0.0414156671393744,0.005233698104257606,7.913270179967547,2.5071444003732984e-15,0.031157807349073932,0.05167352692967486,35366,140,9.025719841343874e-14,True
omit_rank_03,Cirsium palustre,hemisphere_phase_aligned_cyclic_doy,shape_width_cv_median,chelsa_bio04,ok,-0.024407405607942634,0.009168904619288716,-2.6619761706972644,0.007768337776187416,-0.04237812843943145,-0.0064366827764538136,35366,140,0.017696873135056725,True
omit_rank_03,Cirsium palustre,hemisphere_phase_aligned_cyclic_doy,shape_width_cv_median,chelsa_bio12,ok,-0.008122080792145018,0.00368058093725015,-2.206738808524401,0.027332312281758937,-0.01533588687133999,-0.0009082747129500477,35366,140,0.049198162107166085,True
omit_rank_03,Cirsium palustre,hemisphere_phase_aligned_cyclic_doy,shape_width_cv_median,chelsa_bio15,ok,0.0053259663921042845,0.008836382219921916,0.6027315545604984,0.5466872863704507,-0.011993024512572763,0.022644957296781332,35366,140,0.6348626551398783,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,orientation_angle_degrees_median,chelsa_bio01,ok,0.019264120814957632,0.003217323939361279,5.987622377491168,2.1293072187185587e-09,0.012958281767210995,0.02556995986270427,34217,141,1.9163764968467028e-08,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,orientation_angle_degrees_median,chelsa_bio04,ok,0.0007465660055295188,0.01617990716922945,0.046141550610952806,0.9631974286600771,-0.030965469319361623,0.03245860133042066,34217,141,0.9631974286600771,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,orientation_angle_degrees_median,chelsa_bio12,ok,0.00487933855402197,0.011571379700506514,0.4216730139629233,0.6732637044546895,-0.017800148910408674,0.027558826018452616,34217,141,0.6924998102962521,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,orientation_angle_degrees_median,chelsa_bio15,ok,-0.010411730273676477,0.004882718677096825,-2.1323633332623415,0.032976989244146215,-0.01998168302742731,-0.0008417775199256409,34217,141,0.059358580639463185,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,corolla_lab_lightness_median,chelsa_bio01,ok,0.02987786290786896,0.026113447972643894,1.1441561811051768,0.2525588718542695,-0.021303554630673564,0.08105928044641147,37249,142,0.33674516247235936,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,corolla_lab_lightness_median,chelsa_bio04,ok,0.014553860696351232,0.013614088380265107,1.0690293973299316,0.28505642313366986,-0.012129262211313618,0.04123698360401608,37249,142,0.3665011154575755,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,corolla_lab_lightness_median,chelsa_bio12,ok,0.004404877430432621,0.005843003120054747,0.753872168117437,0.45092598413564045,-0.007047198246429849,0.01585695310729509,37249,142,0.5411111809627686,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,corolla_lab_lightness_median,chelsa_bio15,ok,-0.03237866334062515,0.01497156005895517,-2.1626779850011686,0.030565955494623154,-0.06172238184855565,-0.0030349448326946436,37249,142,0.05791444198981229,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,corolla_lab_chroma_median,chelsa_bio01,ok,0.01152042175651239,0.026868840104111065,0.4287651313519004,0.668094156538367,-0.04114153715391073,0.06418238066693552,37249,142,0.6924998102962521,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,corolla_lab_chroma_median,chelsa_bio04,ok,-0.03507190024809963,0.009037598461951426,-3.8806659087315545,0.00010417085547617227,-0.052785267740259004,-0.017358532755940247,37249,142,0.00037501507971422017,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,corolla_lab_chroma_median,chelsa_bio12,ok,0.04776725312065492,0.0114074100894433,4.187388087753584,2.8218308305768888e-05,0.025409140188467214,0.07012536605284263,37249,142,0.00012698238737596002,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,corolla_lab_chroma_median,chelsa_bio15,ok,0.00894709692441096,0.010498385711607872,0.8522354931690421,0.39408340073188386,-0.011629360966150375,0.0295235548149723,37249,142,0.4892069802188903,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,corolla_hue_sin_median,chelsa_bio01,ok,-0.06929442586473494,0.01701581026750943,-4.072355343374278,4.654010456784937e-05,-0.10264480115682029,-0.0359440505726496,37243,142,0.0001861604182713975,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,corolla_hue_sin_median,chelsa_bio04,ok,0.08039147017090406,0.00861903518007373,9.327200607877826,1.0870398637671535e-20,0.06349847163647585,0.09728446870533228,37243,142,3.9133435095617526e-19,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,corolla_hue_sin_median,chelsa_bio12,ok,-0.041635478580998475,0.011252815963096154,-3.700005289124331,0.00021559497356741516,-0.06369059259332434,-0.019580364568672612,37243,142,0.0006467849207022455,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,corolla_hue_sin_median,chelsa_bio15,ok,0.007602266681878752,0.01571996562235981,0.4836058083400271,0.6286656518281765,-0.02320829977615425,0.038412833139911756,37243,142,0.6858170747216471,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,corolla_hue_cos_median,chelsa_bio01,ok,0.014661742259605873,0.007757851683840066,1.8899229911996003,0.05876826015530417,-0.0005433676381240704,0.029866852157335817,37243,142,0.10074558883766428,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,corolla_hue_cos_median,chelsa_bio04,ok,-0.030701678755691516,0.0106988364653234,-2.8696278193615217,0.004109551979208261,-0.051671012904209196,-0.00973234460717384,37243,142,0.010567419375106956,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,corolla_hue_cos_median,chelsa_bio12,ok,-0.019874178840643,0.0030911492419995455,-6.429381852746507,1.2812389869625887e-10,-0.025932720025800396,-0.013815637655485602,37243,142,1.5374867843551065e-09,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,corolla_hue_cos_median,chelsa_bio15,ok,0.017906182772907883,0.0039914913967996615,4.48608827949996,7.254269410976892e-06,0.010083003390579073,0.025729362155236694,37243,142,4.352561646586136e-05,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,shape_aspect_ratio_median,chelsa_bio01,ok,-0.01498478109788172,0.008068496935009084,-1.8571961071042842,0.06328325864872451,-0.030798744499871335,0.0008291823041078963,35366,140,0.10355442324336737,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,shape_aspect_ratio_median,chelsa_bio04,ok,0.01765243453685286,0.004652953673933761,3.7938126561936962,0.00014835162256503342,0.008532812914209362,0.026772056159496356,35366,140,0.00048551440112192754,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,shape_aspect_ratio_median,chelsa_bio12,ok,-0.010754640955838599,0.004058767909561262,-2.6497304589660895,0.008055601056351044,-0.018709679880185594,-0.0027996020314916027,35366,140,0.01812510237678985,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,shape_aspect_ratio_median,chelsa_bio15,ok,-0.0060161927670579025,0.0027590504516602724,-2.180530176038509,0.02921818452220643,-0.011423832283841005,-0.0006085532502747995,35366,140,0.05791444198981229,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,shape_circularity_median,chelsa_bio01,ok,-0.03385808333645359,0.00806990009482976,-4.1956013009561115,2.721486154690446e-05,-0.04967479688115629,-0.018041369791750896,35366,140,0.00012698238737596002,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,shape_circularity_median,chelsa_bio04,ok,0.034656469300943266,0.011276541674541056,3.073324278061851,0.002116883178901082,0.012554853748677805,0.056758084853208726,35366,140,0.005862138033879919,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,shape_circularity_median,chelsa_bio12,ok,-0.006146781544253207,0.0038807724436192726,-1.583906717942116,0.1132149483976404,-0.013752955765942479,0.0014593926774360642,35366,140,0.1698224225964606,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,shape_circularity_median,chelsa_bio15,ok,-0.012125548420744486,0.008260527454763031,-1.4678903359558328,0.14213401367907763,-0.02831588472538435,0.0040647878838953756,35366,140,0.2046729796978718,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,shape_solidity_median,chelsa_bio01,ok,-0.03234342997129239,0.007006718351609466,-4.616059665629773,3.9109454920060795e-06,-0.046076345590262795,-0.01861051435232198,35366,140,2.815880754244377e-05,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,shape_solidity_median,chelsa_bio04,ok,0.02281601710196883,0.009898017791682548,2.3051097282469497,0.021160428797310827,0.003416258711934357,0.0422157754920033,35366,140,0.04481031980606999,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,shape_solidity_median,chelsa_bio12,ok,0.002679734477983413,0.005076799086492437,0.5278393791696891,0.5976108226722245,-0.0072706088882876115,0.012630077844254437,35366,140,0.6858170747216471,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,shape_solidity_median,chelsa_bio15,ok,-0.00899144914973523,0.0065623018444020175,-1.3701669571029258,0.17063479037654783,-0.021853324420443954,0.003870426120973495,35366,140,0.2362635559059893,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,shape_width_cv_median,chelsa_bio01,ok,0.04403186699528935,0.004811841659801949,9.150730657480041,5.654975870836207e-20,0.03460083064276809,0.053462903347810606,35366,140,1.0178956567505173e-18,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,shape_width_cv_median,chelsa_bio04,ok,-0.029484184370953508,0.010992900610974115,-2.6821114294001447,0.007315908683802597,-0.05102987365409113,-0.007938495087815887,35366,140,0.017558180841126234,True
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,shape_width_cv_median,chelsa_bio12,ok,-0.007181304825091836,0.004095005466997263,-1.7536740507351893,0.07948637439035705,-0.015207368056901097,0.0008447584067174246,35366,140,0.12441345556751539,False
omit_rank_03,Cirsium palustre,taxon_cyclic_doy_by_hemisphere,shape_width_cv_median,chelsa_bio15,ok,0.004784556057825802,0.00946459936705849,0.5055212452497921,0.6131927804084392,-0.01376571782970943,0.023334829945361034,35366,140,0.6858170747216471,False
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,orientation_angle_degrees_median,chelsa_bio01,ok,0.01344369770865612,0.003917335664084855,3.431847271070338,0.0005994850627360489,0.0057658608916955085,0.021121534525616728,35558,141,0.002291564820082578,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,orientation_angle_degrees_median,chelsa_bio04,ok,0.0050745708106032,0.012897575501655755,0.39345152970430297,0.6939860168404595,-0.0202042126605282,0.0303533542817346,35558,141,0.7348087237134276,False
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,orientation_angle_degrees_median,chelsa_bio12,ok,0.0015716081771298285,0.011030077195036138,0.14248387833922857,0.8866978126686789,-0.020046945871837585,0.02319016222609724,35558,141,0.8866978126686789,False
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,orientation_angle_degrees_median,chelsa_bio15,ok,-0.012036275244915054,0.005007067437883674,-2.403857226656887,0.016223107910902305,-0.0218499470913303,-0.002222603398499808,35558,141,0.030738520252235946,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,corolla_lab_lightness_median,chelsa_bio01,ok,0.0073487225834749535,0.029866355514401945,0.24605354275419725,0.8056407851270753,-0.0511882585742221,0.065885703741172,38642,142,0.8286590932735631,False
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,corolla_lab_lightness_median,chelsa_bio04,ok,0.043553764326433014,0.013732305751946006,3.1716279198240986,0.0015158709009131864,0.01663893962792662,0.07046858902493941,38642,142,0.004196375504344742,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,corolla_lab_lightness_median,chelsa_bio12,ok,-0.011221780150320961,0.011362773060577648,-0.9875916812291312,0.3233526620258901,-0.03349240611355511,0.011048845812913193,38642,142,0.46562783331728175,False
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,corolla_lab_lightness_median,chelsa_bio15,ok,-0.029748244834554596,0.016749397952742905,-1.776078454789056,0.07571998684443432,-0.0625764615846596,0.0030799719155504106,38642,142,0.12390543301816524,False
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,corolla_lab_chroma_median,chelsa_bio01,ok,0.02245968107488143,0.029955896339389353,0.7497582719749546,0.4534003046637458,-0.036252796874936946,0.0811721590246998,38642,142,0.5616687822713036,False
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,corolla_lab_chroma_median,chelsa_bio04,ok,-0.04102463725303751,0.011423839934702657,-3.591142513159286,0.00032923153793618315,-0.06341495209020512,-0.0186343224158699,38642,142,0.001610443345380414,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,corolla_lab_chroma_median,chelsa_bio12,ok,0.04377359332711342,0.014864532663974474,2.944834816987058,0.003231271225730385,0.014639644658704223,0.07290754199552262,38642,142,0.007270360257893366,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,corolla_lab_chroma_median,chelsa_bio15,ok,0.010400280046473413,0.009624799928892388,1.0805710376641842,0.27988797151958156,-0.00846398117255934,0.029264541265506167,38642,142,0.41983195727937234,False
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,corolla_hue_sin_median,chelsa_bio01,ok,-0.0827823397042982,0.018502844390178047,-4.4740331788253025,7.675782350227638e-06,-0.11904724832059616,-0.04651743108800025,38637,142,6.042333656521204e-05,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,corolla_hue_sin_median,chelsa_bio04,ok,0.0886628704627435,0.011274714514634535,7.863868335438512,3.724490237262881e-15,0.06656483607808882,0.11076090484739819,38637,142,6.704082427073186e-14,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,corolla_hue_sin_median,chelsa_bio12,ok,-0.04449353252489813,0.008986200429403991,-4.951317620215728,7.371268149867472e-07,-0.06210616172438832,-0.026880903325407934,38637,142,8.845521779840967e-06,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,corolla_hue_sin_median,chelsa_bio15,ok,0.0063073315850439,0.01594453331393359,0.39557956704396335,0.692415213222092,-0.02494337946056501,0.037558042630652815,38637,142,0.7348087237134276,False
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,corolla_hue_cos_median,chelsa_bio01,ok,0.02920351692978957,0.009270546469559294,3.150139749116414,0.0016319238072451774,0.011033579732448406,0.04737345412713073,38637,142,0.004196375504344742,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,corolla_hue_cos_median,chelsa_bio04,ok,-0.04732454608696736,0.013258611830522526,-3.5693439623914447,0.0003578762989734253,-0.07331094775978819,-0.02133814441414653,38637,142,0.001610443345380414,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,corolla_hue_cos_median,chelsa_bio12,ok,-0.0070646631951571445,0.00925720163297111,-0.7631532157617845,0.4453720262594806,-0.025208444993405896,0.011079118603091605,38637,142,0.5616687822713036,False
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,corolla_hue_cos_median,chelsa_bio15,ok,0.017598856251972567,0.005194399389853101,3.3880444939121763,0.0007039284412507955,0.0074180205265436585,0.027779691977401474,38637,142,0.0023037658077298758,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,shape_aspect_ratio_median,chelsa_bio01,ok,-0.015541731437532404,0.007017178500037264,-2.21481204125702,0.026772968385770285,-0.029295148570694242,-0.0017883143043705679,36736,140,0.04819134309438651,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,shape_aspect_ratio_median,chelsa_bio04,ok,0.017758923579231183,0.004531722062592838,3.918802462715545,8.899000803671402e-05,0.008876911548603652,0.026640935609858717,36736,140,0.0005339400482202842,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,shape_aspect_ratio_median,chelsa_bio12,ok,-0.01061464851739646,0.003642247660156486,-2.9143126738779785,0.0035647267437423523,-0.017753322754078454,-0.0034759742807144653,36736,140,0.00754883310439557,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,shape_aspect_ratio_median,chelsa_bio15,ok,-0.004563007373868714,0.0033212358316066317,-1.373888397338343,0.16947633223057612,-0.011072509987981647,0.0019464952402442198,36736,140,0.26526730262177134,False
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,shape_circularity_median,chelsa_bio01,ok,-0.034385579560905315,0.010794635385656986,-3.1854322385537928,0.0014453794834011346,-0.05554267614303464,-0.013228482978775987,36736,140,0.004196375504344742,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,shape_circularity_median,chelsa_bio04,ok,0.03182489481089112,0.007143750436719061,4.45492813513058,8.392130078501673e-06,0.017823401240379476,0.04582638838140276,36736,140,6.042333656521204e-05,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,shape_circularity_median,chelsa_bio12,ok,-0.008083942285818553,0.0038219123995222376,-2.11515635126255,0.03441662372732392,-0.015574752940949198,-0.0005931316306879092,36736,140,0.058999926389698136,False
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,shape_circularity_median,chelsa_bio15,ok,-0.007210617548179549,0.00839476533465678,-0.8589421217543011,0.39037244883448075,-0.023664055262772172,0.009242820166413073,36736,140,0.5204965984459743,False
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,shape_solidity_median,chelsa_bio01,ok,-0.03245428906746617,0.009501936531380395,-3.415544711363313,0.0006365457833562717,-0.05107774245235719,-0.013830835682575149,36736,140,0.002291564820082578,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,shape_solidity_median,chelsa_bio04,ok,0.019919431610911614,0.006541896587111946,3.0449016345129136,0.002327564219268974,0.0070975499095867044,0.03274131331223652,36736,140,0.005586154126245537,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,shape_solidity_median,chelsa_bio12,ok,0.0025844635112724536,0.00495862712945529,0.5212054554213595,0.6022236541939401,-0.007134267075223149,0.012303194097768056,36736,140,0.6993565016445755,False
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,shape_solidity_median,chelsa_bio15,ok,-0.004759595365765745,0.006559136911120317,-0.7256435458293847,0.4680573185594197,-0.017615267481228866,0.008096076749697374,36736,140,0.5616687822713036,False
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,shape_width_cv_median,chelsa_bio01,ok,0.0421907809171708,0.005055788518571283,8.345044647772076,7.11869856723032e-17,0.032281617507319976,0.05209994432702163,36736,140,2.562731484202915e-15,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,shape_width_cv_median,chelsa_bio04,ok,-0.027910331751918413,0.009684618677297873,-2.881923664929029,0.003952554757285765,-0.04689183556342618,-0.008928827940410645,36736,140,0.00790510951457153,True
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,shape_width_cv_median,chelsa_bio12,ok,-0.004986230759448742,0.005556401021993627,-0.8973849691035602,0.36951353032368417,-0.0158765766462178,0.005904115127320316,36736,140,0.5116341189097166,False
omit_rank_04,Cirsium oleraceum,hemisphere_phase_aligned_cyclic_doy,shape_width_cv_median,chelsa_bio15,ok,0.004190062253843968,0.008610128617854724,0.48664339870081436,0.6265110628638753,-0.012685479739408926,0.021065604247096862,36736,140,0.7048249457218597,False
omit_rank_04,Cirsium oleraceum,taxon_cyclic_doy_by_hemisphere,orientation_angle_degrees_median,chelsa_bio01,ok,0.01697934850489668,0.0038918334054578287,4.362814831972299,1.2839961527614332e-05,0.009351495196369464,0.024607201813423893,35558,141,7.7039769165686e-05,True
omit_rank_04,Cirsium oleraceum,taxon_cyclic_doy_by_hemisphere,orientation_angle_degrees_median,chelsa_bio04,ok,0.0018150303197101802,0.015438825151155234,0.1175627226774032,0.9064141430519197,-0.028444510940165233,0.03207457157958559,35558,141,0.9064141430519197,False
omit_rank_04,Cirsium oleraceum,taxon_cyclic_doy_by_hemisphere,orientation_angle_degrees_median,chelsa_bio12,ok,0.002549694876203723,0.011138641851055783,0.2289053647920324,0.818942470768036,-0.019281641988556173,0.024381031740963618,35558,141,0.8423408270756941,False
omit_rank_04,Cirsium oleraceum,taxon_cyclic_doy_by_hemisphere,orientation_angle_degrees_median,chelsa_bio15,ok,-0.011803765313521914,0.004649683707175672,-2.538616830066448,0.011129163762175338,-0.020916977919088912,-0.002690552707954914,35558,141,0.021086836602016427,True
omit_rank_04,Cirsium oleraceum,taxon_cyclic_doy_by_hemisphere,corolla_lab_lightness_median,chelsa_bio01,ok,0.019856369473278974,0.023719274564972345,0.8371406730373638,0.40251350040676814,-0.02663255441348378,0.06634529336004173,38642,142,0.5366846672090242,False
omit_rank_04,Cirsium oleraceum,taxon_cyclic_doy_by_hemisphere,corolla_lab_lightness_median,chelsa_bio04,ok,0.03325687007667782,0.01326050589173319,2.507963900337368,0.01214290720367145,0.007266756112099572,0.059246984041256064,38642,142,0.021857232966608606,True
omit_rank_04,Cirsium oleraceum,taxon_cyclic_doy_by_hemisphere,corolla_lab_lightness_median,chelsa_bio12,ok,-0.006311027165649912,0.010068032791718659,-0.6268381615563442,0.5307653257592289,-0.026044008832586736,0.013421954501286915,38642,142,0.6163726363655561,False
omit_rank_04,Cirsium oleraceum,taxon_cyclic_doy_by_hemisphere,corolla_lab_lightness_median,chelsa_bio15,ok,-0.027205356449968222,0.015245489827204741,-1.7844855598815692,0.07434479916489868,-0.05708596743796129,0.002675254538024842,38642,142,0.12165512590619783,False
omit_rank_04,Cirsium oleraceum,taxon_cyclic_doy_by_hemisphere,corolla_lab_chroma_median,chelsa_bio01,ok,0.013594023553129636,0.026018694930063615,0.5224713841208944,0.6013421654679111,-0.03740168143452995,0.06458972854078923,38642,142,0.6765099361514,False
omit_rank_04,Cirsium oleraceum,taxon_cyclic_doy_by_hemisphere,corolla_lab_chroma_median,chelsa_bio04,ok,-0.03433948528885767,0.008749515007353341,-3.9247301433276918,8.682701588037437e-05,-0.05148821958546293,-0.017190750992252413,38642,142,0.00034730806352149747,True
omit_rank_04,Cirsium oleraceum,taxon_cyclic_doy_by_hemisphere,corolla_lab_chroma_median,chelsa_bio12,ok,0.04336872752591246,0.01415287422565595,3.0643053018371913,0.0021817613470523373,0.015629603765901594,0.07110785128592333,38642,142,0.006041800653375703,True
omit_rank_04,Cirsium oleraceum,taxon_cyclic_doy_by_hemisphere,corolla_lab_chroma_median,chelsa_bio15,ok,0.008106289868614846,0.010239607357323738,0.79166022541059,0.4285588201475171,-0.01196297176757104,0.028175551504800733,38642,142,0.551004197332522,False
omit_rank_04,Cirsium oleraceum,taxon_cyclic_doy_by_hemisphere,corolla_hue_sin_median,chelsa_bio01,ok,-0.0744740562246886,0.014310029887757285,-5.204325693855027,1.947022752304722e-07,-0.10252119942238463,-0.04642691302699257,38637,142,2.3364273027656665e-06,True
omit_rank_04,Cirsium oleraceum,taxon_cyclic_doy_by_hemisphere,corolla_hue_sin_median,chelsa_bio04,ok,0.08441195794505113,0.006095019718419376,13.849333036602827,1.2839874183301544e-43,0.07246593881188769,0.09635797707821457,38637,142,4.622354705988556e-42,True
omit_rank_04,Cirsium oleraceum,taxon_cyclic_doy_by_hemisphere,corolla_hue_sin_median,chelsa_bio12,ok,-0.04211652509084152,0.010396545983172047,-4.051011283844821,5.09967478735896e-05,-0.0624933807814733,-0.021739669400209737,38637,142,0.00025095777522120256,True
