"mean","sd","0.025quant","0.5quant","0.975quant","mode","kld","term","trait","model_group","posterior_tail_area_two_sided","q_bh_posterior_tail_global","q_bh_posterior_tail_within_group","credible_95_excludes_zero"
0.00549844968051177,0.00756521065753675,-0.00930037078887546,0.00548519639041318,0.0203725667522861,0.00548509043365926,7.79634056775011e-10,"soil_cfvo_0_30cm","orientation_angle_degrees_median","full",0.467344063283041,0.771852280464919,0.84185187200912,FALSE
-0.00651734886458984,0.010714156211579,-0.027506460052837,-0.00652528880667777,0.0145168767354893,-0.00652535250165411,1.43209385189656e-10,"soil_clay_0_30cm","orientation_angle_degrees_median","full",0.542992999450338,0.814489499175507,0.872667320545187,FALSE
-0.00593102959491353,0.0104984649563096,-0.0264779819958099,-0.00594650875713726,0.0147037759486286,-0.00594665421671794,5.56081450428482e-10,"soil_sand_0_30cm","orientation_angle_degrees_median","full",0.572112838883926,0.821854663005458,0.88336074641943,FALSE
-0.00261736309571693,0.00910956108775857,-0.0206001050346273,-0.00257653555761063,0.0151332350502923,-0.00257627448972437,5.08400753167418e-09,"soil_nitrogen_0_30cm","orientation_angle_degrees_median","full",0.773866973671532,0.879277425234763,0.916421416189972,FALSE
0.00168332650634257,0.008334688735167,-0.0146824741315214,0.00169005516487053,0.0180110130632729,0.00169013956179504,1.6871874101644e-10,"soil_phh2o_0_30cm","orientation_angle_degrees_median","full",0.839943045487845,0.920706799861676,0.944935926173825,FALSE
-0.00611967714073557,0.0119220843871817,-0.0292574566204724,-0.00620739476404261,0.0175152465981885,-0.00620838929459413,1.34429705349326e-08,"soil_soc_0_30cm","orientation_angle_degrees_median","full",0.607737305629244,0.838089348891942,0.9010440335768,FALSE
0.00776607692542615,0.0108392874191121,-0.0134861265291038,0.00776397647557987,0.0290300639125333,0.00776391706483591,9.2627224541284e-12,"soil_ocd_0_30cm","orientation_angle_degrees_median","full",0.473698185974193,0.771852280464919,0.84185187200912,FALSE
-0.150301620756587,0.0588219684682785,-0.267587646906015,-0.149703434369438,-0.0364430633548888,-0.149710342815213,3.00451271901026e-08,"Intercept","corolla_lab_lightness_median","climate",0.0106128215380651,NA,NA,TRUE
0.0652839294286985,0.00922623150257414,0.0471439931898595,0.0653005433471188,0.0833296534105933,0.0653007299782222,8.38589506633451e-10,"chelsa_bio01","corolla_lab_lightness_median","climate",1.48477505985615e-12,5.07793070470804e-10,5.34519021548214e-11,TRUE
0.01326358975397,0.0169787364519342,-0.0210114935569914,0.0136245098595104,0.0455483440023264,0.0136448633302588,1.07424001706891e-07,"chelsa_bio04","corolla_lab_lightness_median","climate",0.434691771751784,0.762744151400359,0.550350657210348,FALSE
0.00611353559405347,0.00773070101360249,-0.00905008365417792,0.00611485621788774,0.0212696449764667,0.00611486530395448,3.2524264697192e-11,"chelsa_bio12","corolla_lab_lightness_median","climate",0.429053369290282,0.762744151400359,0.550350657210348,FALSE
-0.0082352154208543,0.0107429589977003,-0.0290521401991045,-0.00832229511226898,0.0130698291734977,-0.00832496403969422,1.64432212962866e-08,"chelsa_bio15","corolla_lab_lightness_median","climate",0.443338029419447,0.762744151400359,0.550350657210348,FALSE
-0.162267804517454,0.0591545679319836,-0.280080548483622,-0.161708719814526,-0.0476515438751402,-0.161713095644538,2.62630242161253e-08,"Intercept","corolla_lab_lightness_median","climate_topography",0.006085929902724,NA,NA,TRUE
0.0493679478403655,0.0142257284764841,0.0211688195885615,0.0494646043235465,0.0770218373262968,0.0494661385469181,1.26768979949269e-08,"chelsa_bio01","corolla_lab_lightness_median","climate_topography",0.000519822610451128,0.0126985237695918,0.0264710397956369,TRUE
0.00268119749235245,0.0182544510284903,-0.0338212079718683,0.00294131677343946,0.0377376745782497,0.00295281071580545,4.96626119524137e-08,"chelsa_bio04","corolla_lab_lightness_median","climate_topography",0.883227442102267,0.941008676632322,0.91719772833697,FALSE
0.00713029353223197,0.00786036350452383,-0.00828683385679282,0.00713136663153436,0.022541322065798,0.00713137500958863,3.16772397421171e-11,"chelsa_bio12","corolla_lab_lightness_median","climate_topography",0.364343303145082,0.762744151400359,0.583337949952517,FALSE
-0.00539950393126535,0.0108395011751569,-0.026456637267931,-0.00546874862424709,0.0160466611655596,-0.00547058852633078,1.02759517341432e-08,"chelsa_bio15","corolla_lab_lightness_median","climate_topography",0.618390907587766,0.839948987121991,0.695689771036237,FALSE
-0.014370890062964,0.0121066627645776,-0.0381375055652499,-0.0143718774716957,0.00940328838798781,-0.0143713409643984,2.8920081275058e-09,"topo_elevation","corolla_lab_lightness_median","climate_topography",0.235218453650995,0.696959577125257,0.535239089286916,FALSE
-0.005587386815985,0.00608177744518071,-0.0175132001328486,-0.00558740075494481,0.00633850602906522,-0.00558740077707197,4.96572201875153e-11,"topo_slope","corolla_lab_lightness_median","climate_topography",0.358247530854715,0.762744151400359,0.583337949952517,FALSE
-0.154336779777115,0.0588287044404826,-0.271425063904779,-0.153798287444437,-0.0403070219123872,-0.153798118887399,2.40724923385193e-08,"Intercept","corolla_lab_lightness_median","climate_soil",0.00870328622710984,NA,NA,TRUE
0.0751876218712474,0.0111647893487688,0.0532716346715885,0.0751952763494381,0.0970601141588941,0.0751953379920811,1.41849943085091e-10,"chelsa_bio01","corolla_lab_lightness_median","climate_soil",1.64662070999426e-11,2.81572141409018e-09,1.92654623069328e-09,TRUE
0.0213976950317225,0.017417990118536,-0.0136577507558768,0.0217227725577857,0.0546529355236389,0.0217383719396183,8.16479220038466e-08,"chelsa_bio04","corolla_lab_lightness_median","climate_soil",0.219265916634845,0.681332905326705,0.763350569864509,FALSE
-0.00159354234145915,0.00888015490325456,-0.0190109319188713,-0.00159226373904795,0.0158165774633469,-0.00159225456036328,3.58962970948816e-11,"chelsa_bio12","corolla_lab_lightness_median","climate_soil",0.857584502908222,0.934057006352268,0.930588292602834,FALSE
-0.00511121532979352,0.0106678576068803,-0.0257820976062891,-0.00519918046316394,0.0160528999645727,-0.00520177386051109,1.66471795328906e-08,"chelsa_bio15","corolla_lab_lightness_median","climate_soil",0.631851168984539,0.840508775507041,0.867374635900917,FALSE
-0.0255327172157523,0.0120206320269755,-0.0491177025550778,-0.025527955496391,-0.00197477783686582,-0.0255279132277263,8.90257811593071e-11,"soil_bdod_0_30cm","corolla_lab_lightness_median","climate_soil",0.0336639196116067,0.280806353833402,0.262578572970532,TRUE
0.00244940948679696,0.00814366563529255,-0.0135185435799789,0.00244894106516464,0.0184200306476751,0.00244893908389261,4.01130281182433e-11,"soil_cec_0_30cm","corolla_lab_lightness_median","climate_soil",0.763586217929867,0.877226069416743,0.867374635900917,FALSE
-0.0120516092341015,0.00731159989780905,-0.0263851167581886,-0.0120530933328938,0.00229035314684827,-0.0120530992459958,4.63536840039957e-11,"soil_cfvo_0_30cm","corolla_lab_lightness_median","climate_soil",0.0992939545832414,0.530602069804196,0.553209175535202,FALSE
-0.00847327085836605,0.0107876673828203,-0.0296227454858597,-0.00847485006860533,0.0126851921354841,-0.00847485877831281,4.67014173338753e-11,"soil_clay_0_30cm","corolla_lab_lightness_median","climate_soil",0.432184477037467,0.762744151400359,0.827029346543431,FALSE
-0.00865792749302722,0.0112651262251577,-0.0307468839642796,-0.00865854798197167,0.0134345616153807,-0.00865855119970638,2.88704904040298e-11,"soil_sand_0_30cm","corolla_lab_lightness_median","climate_soil",0.442154449300714,0.762744151400359,0.827029346543431,FALSE
0.00480970170182077,0.00989196620667158,-0.0146029441299764,0.00481494811477597,0.0241925254638048,0.00481498796662248,1.07348678613344e-10,"soil_nitrogen_0_30cm","corolla_lab_lightness_median","climate_soil",0.626809050320625,0.840508775507041,0.867374635900917,FALSE
-0.031380015357141,0.00880857241892895,-0.0486484278054476,-0.031381751036411,-0.0141017843553554,-0.0313817778251079,4.24625422883629e-11,"soil_phh2o_0_30cm","corolla_lab_lightness_median","climate_soil",0.000367423163967863,0.011423520188819,0.00859770203684799,TRUE
-0.00976420558235709,0.0126086571959571,-0.0344609173457029,-0.00977423285789553,0.0149894796780365,-0.00977431545654549,1.93520698444536e-10,"soil_soc_0_30cm","corolla_lab_lightness_median","climate_soil",0.438691402480941,0.762744151400359,0.827029346543431,FALSE
-0.021858565669333,0.0112156260766536,-0.0438641237325789,-0.0218543202506093,0.000122841660472037,-0.0218542934093665,6.92476024870658e-11,"soil_ocd_0_30cm","corolla_lab_lightness_median","climate_soil",0.0513027674101482,0.381424922918928,0.375151486686709,FALSE
-0.165301234460695,0.0592685993825661,-0.283396198594577,-0.164717421109148,-0.0505343302835682,-0.164719210228982,2.74592244535333e-08,"Intercept","corolla_lab_lightness_median","full",0.00528680055396559,NA,NA,TRUE
0.0628618978263148,0.0161326435790608,0.0310497953857125,0.0629181158466513,0.0943554560280624,0.0629187204843484,3.37543067319284e-09,"chelsa_bio01","corolla_lab_lightness_median","full",9.75665435696476e-05,0.00370752865564661,0.00658574169095121,TRUE
0.0119617441731866,0.0192118493049213,-0.0262874920668027,0.0121719777122528,0.0490370496585252,0.0121796135659476,2.94564386807452e-08,"chelsa_bio04","corolla_lab_lightness_median","full",0.533532124845323,0.812454877548461,0.872667320545187,FALSE
-0.000135804357945288,0.00895289970503724,-0.0176953512400356,-0.000134665778785557,0.0174172729210847,-0.000134656432009508,3.78217775900918e-11,"chelsa_bio12","corolla_lab_lightness_median","full",0.987897547285635,0.993661785866355,0.990756342048033,FALSE
-0.00245298088745095,0.0108335391344399,-0.0235052958093267,-0.00251997073229651,0.0189764652976646,-0.00252154006561469,9.62938147191048e-09,"chelsa_bio15","corolla_lab_lightness_median","full",0.820871116097838,0.914455771027559,0.939132209094984,FALSE
-0.0109814126390532,0.0124930237772939,-0.0355393544303406,-0.0109687785140966,0.0135062996536072,-0.0109682848341046,2.00935630079643e-09,"topo_elevation","corolla_lab_lightness_median","full",0.379399334149127,0.762744151400359,0.84185187200912,FALSE
-0.0066621361072766,0.00650308701774379,-0.0194143533203286,-0.00666206184679305,0.0060896577556026,-0.00666206163294978,4.97073593545746e-11,"topo_slope","corolla_lab_lightness_median","full",0.305619246678114,0.736068889886726,0.820747603327258,FALSE
-0.0270852912328391,0.0121283003623653,-0.05087814149429,-0.0270816011008049,-0.00331342698759202,-0.0270815757614189,7.96861870884127e-11,"soil_bdod_0_30cm","corolla_lab_lightness_median","full",0.0255337428179743,0.242444478848333,0.313368661856957,TRUE
0.00125714484042173,0.00818153730365979,-0.0147842855900895,0.0012564012554472,0.0173028080492758,0.00125639731855272,4.1607301574062e-11,"soil_cec_0_30cm","corolla_lab_lightness_median","full",0.877880734348803,0.941008676632322,0.960425540067534,FALSE
-0.00860298763177723,0.00770611711175726,-0.0237118965325341,-0.00860385797019791,0.00651087727393824,-0.00860386207965965,3.82360873022028e-11,"soil_cfvo_0_30cm","corolla_lab_lightness_median","full",0.264257700128337,0.700590181735591,0.79277310038501,FALSE
-0.00751962973863161,0.0108034330283401,-0.0287014267979251,-0.00752071082937831,0.0136683156736707,-0.00752071818963634,4.41793506956328e-11,"soil_clay_0_30cm","corolla_lab_lightness_median","full",0.486403303827492,0.777336121070104,0.84185187200912,FALSE
-0.00803569866911462,0.0112793511954678,-0.0301529971566658,-0.00803615822208327,0.0140842066534444,-0.00803616333339157,2.89675683689999e-11,"soil_sand_0_30cm","corolla_lab_lightness_median","full",0.476201260754672,0.771852280464919,0.84185187200912,FALSE
0.0047119168124664,0.00989879941770508,-0.0147121996645213,0.00471651485113753,0.0241099080367829,0.00471655288899774,9.2942511419251e-11,"soil_nitrogen_0_30cm","corolla_lab_lightness_median","full",0.634068023628118,0.840508775507041,0.9010440335768,FALSE
-0.0307196751807523,0.0088410508322461,-0.0480538209749225,-0.0307206639870013,-0.0133799509311701,-0.0307206835323421,3.8417813832135e-11,"soil_phh2o_0_30cm","corolla_lab_lightness_median","full",0.000511494858680261,0.0126985237695918,0.0230172686406118,TRUE
-0.0104839824047269,0.012683257584173,-0.0353286172876204,-0.010493338343131,0.0144137762749907,-0.0104934256315901,1.77595687942958e-10,"soil_soc_0_30cm","corolla_lab_lightness_median","full",0.40846374201878,0.762744151400359,0.84185187200912,FALSE
-0.0223035531047511,0.0112748554445919,-0.0444222238615659,-0.0223003565382291,-0.000203060170694901,-0.0223003344645557,5.43620891828794e-11,"soil_ocd_0_30cm","corolla_lab_lightness_median","full",0.047909808821968,0.364382802804193,0.461987442211834,TRUE
-0.118144994492802,0.049819367568395,-0.216102542282483,-0.118113130786728,-0.0203568327461861,-0.118109837638489,6.53820511807243e-09,"Intercept","corolla_lab_chroma_median","climate",0.0177176207539584,NA,NA,TRUE
-0.0288860925144941,0.00889256750603294,-0.0463441619579778,-0.0288797671615695,-0.0114637641148472,-0.0288796615157246,1.25096434192464e-10,"chelsa_bio01","corolla_lab_chroma_median","climate",0.00116080023739797,0.0233525694817709,0.0059698297923324,TRUE
-0.0169776847508517,0.0139961089036677,-0.0443904751198012,-0.0170027325994519,0.0105768674446985,-0.0170029859061378,4.24993978945831e-09,"chelsa_bio04","corolla_lab_chroma_median","climate",0.225118766964672,0.681332905326705,0.426540821617273,FALSE
0.0266451521827551,0.00754743400183893,0.0118349606453381,0.0266485157833789,0.0414362654595254,0.0266485525750045,6.97444435997814e-11,"chelsa_bio12","corolla_lab_chroma_median","climate",0.000414996016603623,0.0118273864732033,0.00298797131954609,TRUE
0.0142960905818278,0.0093335405074085,-0.0040641115541498,0.0143120385411532,0.0325653875343578,0.0143120535662935,1.36148553904123e-09,"chelsa_bio15","corolla_lab_chroma_median","climate",0.125598953317287,0.586497753159494,0.347812486109409,FALSE
-0.120922866121549,0.0518070309631872,-0.222946667432628,-0.120830592696378,-0.0194146768841493,-0.120828147513665,5.83016655234718e-09,"Intercept","corolla_lab_chroma_median","climate_topography",0.0195904103681038,NA,NA,TRUE
-0.0331265885262054,0.0132750277371682,-0.059363516451867,-0.0330636572640388,-0.00723594265179307,-0.0330606713199776,7.19223231230136e-09,"chelsa_bio01","corolla_lab_chroma_median","climate_topography",0.0125812960356074,0.160072983149713,0.16609887246632,TRUE
-0.0197427556820866,0.0158571704957964,-0.0508506452761514,-0.0197509479041919,0.0114117448484928,-0.0197509676164474,2.01319173240253e-09,"chelsa_bio04","corolla_lab_chroma_median","climate_topography",0.213118342350605,0.681332905326705,0.52310865849694,FALSE
0.0254269001027036,0.00771426339380097,0.0102932943860581,0.0254290210299276,0.040548396534105,0.0254290217773331,4.74480540929642e-11,"chelsa_bio12","corolla_lab_chroma_median","climate_topography",0.000980408881319884,0.0209562398382125,0.0264710397956369,TRUE
0.0148869954632847,0.0096507754986782,-0.00408630788290889,0.0149008816493437,0.0337822768115408,0.0149012071594437,8.0177892009499e-10,"chelsa_bio15","corolla_lab_chroma_median","climate_topography",0.122935174267412,0.586497753159494,0.42829770132042,FALSE
-0.00671618521721608,0.0113059542072761,-0.0290321660198706,-0.00667376104105762,0.0153630867417401,-0.00667254087765876,5.42631338416844e-09,"topo_elevation","corolla_lab_chroma_median","climate_topography",0.552485585647499,0.817965672257336,0.677042742979325,FALSE
0.00326507694777341,0.00618042130305138,-0.00885295329667671,0.00326463414087933,0.0153856268568289,0.00326463148966112,5.07071208608292e-11,"topo_slope","corolla_lab_chroma_median","climate_topography",0.597295581049257,0.833775872321819,0.686254497375742,FALSE
-0.115917952626343,0.0508895189396236,-0.21592148746171,-0.115912995880888,-0.0159441292224463,-0.115913574175836,6.99937809430374e-09,"Intercept","corolla_lab_chroma_median","climate_soil",0.0227363805896197,NA,NA,TRUE
-0.0287319177296435,0.010920143682767,-0.0501421473455072,-0.0287336089634023,-0.0073120254017423,-0.0287336071522811,1.75352176124798e-11,"chelsa_bio01","corolla_lab_chroma_median","climate_soil",0.00851106474741298,0.132308370164329,0.110643841716369,TRUE
-0.0116949914525343,0.0151995759153665,-0.0413268278134877,-0.0117667806739473,0.0183407510413046,-0.0117682339070276,6.56585497993081e-09,"chelsa_bio04","corolla_lab_chroma_median","climate_soil",0.441638797215714,0.762744151400359,0.827029346543431,FALSE
0.0197599987539149,0.00876667552040967,0.00256593927925698,0.0197609451141326,0.0369487559711846,0.0197609737480681,2.77876680685442e-11,"chelsa_bio12","corolla_lab_chroma_median","climate_soil",0.0241967985348179,0.236437288540221,0.235918785714475,TRUE
0.0162044513649891,0.00950084313043349,-0.00249637807626928,0.0162254462886211,0.0347862921253437,0.0162256503726887,1.62140243602507e-09,"chelsa_bio15","corolla_lab_chroma_median","climate_soil",0.0880862402399668,0.50680351087819,0.515304505403806,FALSE
-0.00497641953033357,0.0117726705736879,-0.0280742752183409,-0.0049722063305688,0.0180975120821881,-0.00497216779773649,6.31135549358902e-11,"soil_bdod_0_30cm","corolla_lab_chroma_median","climate_soil",0.672507233523535,0.854209149597693,0.867374635900917,FALSE
-0.00511593306226807,0.008122807479863,-0.021046271409555,-0.005115273633607,0.0108106756355743,-0.00511526314850688,3.74487603796763e-11,"soil_cec_0_30cm","corolla_lab_chroma_median","climate_soil",0.528810227651517,0.811623591363665,0.839399162695136,FALSE
-0.00485095753924731,0.00719887673820898,-0.0189688551883342,-0.00485064374995365,0.00926513303778601,-0.00485064805513954,2.41786156589473e-11,"soil_cfvo_0_30cm","corolla_lab_chroma_median","climate_soil",0.500407173221869,0.792278882064335,0.839399162695136,FALSE
0.0134123544412156,0.0106818705474356,-0.00753839332597335,0.0134137216872103,0.0343553165870539,0.0134137281329397,3.5314512064862e-11,"soil_clay_0_30cm","corolla_lab_chroma_median","climate_soil",0.209254315008835,0.681332905326705,0.763350569864509,FALSE
-0.00543031620146951,0.0110155921874649,-0.0270424074781836,-0.00542678935299825,0.0161616428957487,-0.00542678685206449,4.11336249743923e-11,"soil_sand_0_30cm","corolla_lab_chroma_median","climate_soil",0.622036368662314,0.839948987121991,0.867374635900917,FALSE
0.0257738042789994,0.00957677767437984,0.00698804071456134,0.0257755966451868,0.0445493611458889,0.0257756049167826,1.96218019707129e-11,"soil_nitrogen_0_30cm","corolla_lab_chroma_median","climate_soil",0.00711781138575743,0.121714574696452,0.104097991516702,TRUE
-0.00665071879682902,0.00868511877916011,-0.0236592609541985,-0.00665863475817011,0.0104029096669584,-0.00665866864067642,2.5087910719205e-10,"soil_phh2o_0_30cm","corolla_lab_chroma_median","climate_soil",0.443818965288513,0.762744151400359,0.827029346543431,FALSE
-0.0282258395913626,0.0123971210666133,-0.0525580994788378,-0.0282183464813903,-0.0039360919802204,-0.028218268830194,1.11386263457545e-10,"soil_soc_0_30cm","corolla_lab_chroma_median","climate_soil",0.0227978132489565,0.229319180327739,0.235918785714475,TRUE
0.0149864061163285,0.0110225622060176,-0.00661851748846569,0.0149827157258985,0.0366123010913672,0.014982686707323,4.86971591599677e-11,"soil_ocd_0_30cm","corolla_lab_chroma_median","climate_soil",0.173952788414208,0.654933301764512,0.763350569864509,FALSE
-0.118650616365513,0.0531654326892089,-0.223232084098578,-0.118615636709595,-0.014243768310444,-0.118610264464499,7.68749186298045e-09,"Intercept","corolla_lab_chroma_median","full",0.0256331549627836,NA,NA,TRUE
